Region_centroid_row,Rawgreen_mean,Exred_mean,Exgreen_mean,Saturatoin_mean,Hue_mean,field19
55,119.111115,-30.666666,-15,0.18262304,-2.3081791,negative
91,8.222222,-13.777778,-11.777778,0.63446367,-2.1475708,negative
136,12.222222,-19.555555,-9.888889,0.66081303,-2.3075109,negative
89,18.11111,-2.3333333,-17.333334,0.40502182,-1.6640084,positive
174,48.22222,-20.222221,-23.88889,0.3230207,-2.0373507,negative
195,41.77778,-15.777778,-17.777779,0.29027814,-2.0527046,negative
100,50.22222,-16.777779,-20.777779,0.27896288,-2.024061,negative
106,14.333333,-10.111111,-9.444445,0.41640097,-2.1176713,negative
172,35.666668,-16.666666,16.666666,0.31229463,2.6178014,negative
74,15.555555,-0.44444445,-16.777779,0.41920358,-1.5542339,positive
124,0,-2,-2,1,-2.0943952,negative
249,14.777778,-3.4444444,4.2222223,0.20324889,2.5634372,negative
129,33.11111,-14.333333,-14.333333,0.3206125,-2.097799,negative
186,45.11111,-15.666667,-20,0.2901475,-2.0141015,negative
178,30.11111,-10.777778,18.88889,0.32921228,2.1903052,negative
27,135.11111,-16.555555,-8.888889,0.09626316,-2.2645319,negative
104,51,-13.666667,-19,0.25220254,-1.9852214,negative
144,0.8888889,-7.2222223,-4.888889,0.9861111,-2.2121625,negative
36,57.77778,-29.444445,-25.777779,0.33281505,-2.1385806,negative
216,11.111111,-5.888889,12.111111,0.59312356,2.0792952,negative
85,15.333333,-13.111111,-10.777778,0.45902446,-2.1609125,negative
134,5,-6.888889,-5.888889,0.5872341,-2.1384587,negative
89,0,0,0,0,0,negative
142,0,-0.33333334,-0.33333334,0.22222222,-2.0943952,negative
87,64.55556,-26,-8.666667,0.30628127,-2.4221272,negative
154,0.6666667,-2.2222223,-3.2222223,0.8388889,-1.9882019,negative
32,47.77778,-23.444445,-25.777779,0.3444093,-2.060607,negative
99,47.77778,0,-12.333333,0.14661072,-1.5674635,negative
240,28.11111,-8.777778,16.88889,0.329382,2.1418114,negative
126,2.5555556,-6.6666665,-0.6666667,0.90899473,-2.5365143,negative
126,0.5555556,-3.2222223,-2.8888888,0.96581197,-2.1073034,negative
209,16.11111,-6.2222223,13.444445,0.46432462,2.0609548,negative
164,25.555555,-14.111111,17.222221,0.40952933,2.4598064,negative
135,1,-3.6666667,-5.6666665,0.83227515,-1.958546,negative
90,5.111111,-7.3333335,0.33333334,0.7252886,-2.6393893,negative
131,30.666666,-15.111111,-15.111111,0.33861881,-2.0891855,negative
75,37.333336,-2.3333333,-11.333333,0.18173215,-1.7222778,negative
108,6.7777777,-10.666667,-5.6666665,0.7054819,-2.275553,negative
186,41.666668,-14,-20.333334,0.30452195,-1.9730555,negative
32,132.77779,-19.555555,-10.555555,0.113055356,-2.280755,negative
57,13.888889,-12.111111,-4.4444447,0.46630767,-2.3706133,negative
110,6.3333335,-10,-9.333333,0.6206427,-2.1202655,negative
95,4.5555553,-12.444445,-5.7777777,0.816909,-2.322295,negative
137,5.888889,-13.555555,-5.2222223,0.77986646,-2.3607821,negative
88,58.88889,-28.11111,-25.11111,0.32012162,-2.1320271,negative
128,30.88889,-10.444445,-14.111111,0.31617704,-1.9818461,negative
248,18.222221,-1.5555556,8.777778,0.31222734,1.7835119,negative
81,19.444445,-22,-5.6666665,0.5952822,-2.438409,negative
196,47,-18,-19,0.2935857,-2.0791848,negative
210,17.333334,-7.5555553,16.444445,0.48873982,2.0437257,negative
109,10.555555,-18.88889,-8.222222,0.694627,-2.3440928,negative
122,0.44444445,-1.6666666,-0.33333334,0.5555556,-2.4445627,negative
136,3.1111112,-5.888889,-5.2222223,0.70975137,-2.1239047,negative
214,10.666667,-5.4444447,11.555555,0.5681624,2.0583289,negative
245,18.444445,-9.333333,12.666667,0.38969478,2.3954313,negative
158,27.88889,-17.222221,17.11111,0.41181073,2.6247067,negative
162,37.88889,-18.222221,-9.222222,0.298124,-2.555683,negative
126,16.555555,-11,-10.666667,0.40593585,-2.1041024,negative
201,36.11111,-13.555555,-12.555555,0.2753682,-2.1758256,negative
212,17.88889,-6.888889,16.777779,0.4987573,1.9744948,negative
202,18.555555,-9.333333,10.333333,0.35402012,2.5227482,negative
183,47.22222,-16.555555,-22.555555,0.30312124,-1.9917008,negative
68,120.666664,-30.333334,-15.333333,0.17962871,-2.3006182,negative
248,17.666668,-8.666667,12.666667,0.40343738,2.3416765,negative
75,15.777778,-0.6666667,-16.666666,0.41704598,-1.5901641,positive
95,16,0,-15.333333,0.38836312,-1.555549,positive
131,0,-0.6666667,-0.6666667,0.6666667,-2.0943952,negative
117,0.22222222,-3.3333333,-3.3333333,0.96825397,-2.0943952,negative
182,23.333334,-6.4444447,17.222221,0.39944676,1.9375944,negative
62,15.666667,-1.3333334,-16.666666,0.423121,-1.6203984,positive
32,121.333336,-33.333332,-14.666667,0.19062504,-2.333746,negative
152,0,0,0,0,0,negative
139,3.5555556,4.3333335,-7.6666665,0.5326279,-0.96594584,positive
193,36.11111,-11.222222,-15.222222,0.27987626,-1.9958013,negative
67,16.333334,0.8888889,-17.777779,0.4148357,-1.5247713,positive
60,101.55556,-30.666666,-24.666666,0.22336383,-2.1669195,negative
153,6.2222223,-9,-6.3333335,0.7695767,-2.1438897,negative
68,15.888889,-3.4444444,-17.11111,0.440354,-1.7003236,positive
140,3.7777777,4.6666665,-7.6666665,0.537017,-0.9092674,positive
110,13.444445,2.8888888,-13.444445,0.36884832,-1.3450956,positive
116,41.555557,-13.444445,-15.777778,0.26456326,-2.0386236,negative
42,104.888885,-39.77778,-12.111111,0.24193405,-2.4103878,negative
124,3.3333333,4.3333335,-8,0.571649,-0.98787266,positive
130,4.666667,3.7777777,-7.888889,0.48159373,-1.0566586,positive
90,3.8888888,-5.7777777,-8.111111,0.65115255,-1.987466,negative
149,0,0,0,0,0,negative
84,18,-0.8888889,-17.555555,0.39879107,-1.598867,positive
136,3.7777777,4.5555553,-7.4444447,0.52954143,-0.92460656,positive
201,25.11111,-13.444445,17.88889,0.41676173,2.389747,negative
27,117.77778,-33.333332,-14.666667,0.19541612,-2.3345118,negative
181,40.77778,-11.666667,-18.333334,0.28328654,-1.9490879,negative
133,0,-1.4444444,-1.4444444,1,-2.0943952,negative
163,25.333334,-7.111111,16.555555,0.34426668,2.0016809,negative
86,13.666667,-0.11111111,-14.777778,0.41791564,-1.5415015,positive
132,0.44444445,-3.8888888,-2.5555556,1,-2.204847,negative
61,103.77778,-41.88889,-15.888889,0.25886914,-2.3673959,negative
125,37.444443,-18,-17.333334,0.32463875,-2.0964737,negative
130,1,-2.2222223,-2.2222223,0.5509259,-2.0943952,negative
71,79.111115,-49.11111,-30.11111,0.37009746,-2.2494755,negative
180,42.555557,-13.333333,-18,0.27882218,-1.9960423,negative
126,8.333334,-17.88889,-8.555555,0.73926485,-2.313534,negative
169,32,-15.222222,18.11111,0.34778315,2.4790645,negative
73,26.222221,-42.444443,-25.444445,0.6511328,-2.2555614,negative
69,34,-0.8888889,-8.888889,0.15409406,-1.6401336,negative
183,47.88889,-18.222221,-23.555555,0.31236586,-2.0051956,negative
125,50.666668,-24,-22.666666,0.32390848,-2.1127234,negative
140,0,-0.7777778,-0.7777778,0.7777778,-2.0943952,negative
121,36.22222,-10.777778,-14.444445,0.28057775,-1.9955361,negative
73,38.88889,-5.111111,-10.111111,0.17822558,-1.8934947,negative
50,101.888885,-38.333332,-16.666666,0.2473368,-2.3372955,negative
98,0.11111111,-4.2222223,-3.8888888,1,-2.1137195,negative
170,30.88889,-16,16.333334,0.34911168,2.6040132,negative
16,95,-44.88889,-22.555555,0.29960132,-2.3024683,negative
126,2.5555556,4.5555553,-7.111111,0.6111111,-0.877707,positive
143,2,4.7777777,-7.5555553,0.67407405,-0.8782905,positive
109,3,-8.555555,-3.8888888,0.8644824,-2.2837873,negative
40,118.333336,-31.333334,-16.333334,0.18850341,-2.2922006,negative
176,46.22222,-19.666666,-22.333334,0.3181372,-2.0522583,negative
81,17,-1.1111112,-17.11111,0.40920117,-1.6067939,positive
148,0,0,0,0,0,negative
197,44.11111,-17,-18.666666,0.29632849,-2.0712209,negative
66,116.888885,-34.666668,-17,0.20580281,-2.3070939,negative
43,121.55556,-27.444445,-14.777778,0.1651921,-2.2802067,negative
72,121.111115,-34,-13,0.19128962,-2.3661966,negative
190,26.88889,-11,-14.333333,0.32900727,-2.0083811,negative
185,27.88889,-9.333333,-9,0.25044397,-2.4505804,negative
191,51.555557,-20.555555,-24.555555,0.31361094,-2.03548,negative
171,39.555557,-14.777778,-19.11111,0.30794257,-2.0107226,negative
29,123.666664,-28.444445,-14.444445,0.16648434,-2.2977605,negative
245,21.222221,-8.444445,14.555555,0.38490298,2.1980507,negative
102,13.333333,1.8888888,-13.777778,0.39032918,-1.4470371,positive
107,24.777779,-13,-9,0.3324073,-2.2014954,negative
217,9.666667,-3.8888888,10.111111,0.58261186,1.9761382,negative
246,20.444445,-8.444445,15.222222,0.3938387,2.170543,negative
185,46.88889,-17,-22,0.30253935,-2.0080075,negative
181,52.555557,-20.88889,-24.222221,0.3069927,-2.0445633,negative
135,4.2222223,-6.6666665,-6,0.6175926,-2.1255164,negative
105,44,-13.555555,-18.555555,0.27710575,-1.9919642,negative
81,10.888889,-14.444445,-4.7777777,0.6281558,-2.388561,negative
21,122.666664,-33,-12.333333,0.18402189,-2.3703718,negative
201,38.77778,-14.222222,-15.555555,0.2808298,-2.0678604,negative
143,2.2222223,-9.888889,-5.888889,0.915376,-2.2574124,negative
56,22.11111,-7.5555553,-19.555555,0.41393992,-1.8199148,positive
32,132.77779,-19.555555,-10.555555,0.113055356,-2.280755,negative
183,45.333332,-15.555555,-21.88889,0.3037197,-1.9819108,negative
126,20,-6.888889,-9.888889,0.3057855,-1.9687403,negative
134,0,-0.11111111,-0.11111111,0.11111111,-2.0943952,negative
153,0,0,0,0,0,negative
154,4.7777777,9.888889,-4.7777777,0.56192696,-0.0049269386,negative
144,0,-3.4444444,-3.4444444,1,-2.0943952,negative
197,43.444443,-16.222221,-18.88889,0.29465598,-2.0433986,negative
127,32.666668,-1.8888888,-11.555555,0.2045359,-1.6767696,negative
135,2.6666667,5.6666665,-7,0.6137566,-0.6920281,positive
216,22.555555,-10.333333,18,0.426777,2.2093086,negative
34,64.55556,-23.666666,-25,0.27917594,-2.0781536,negative
248,26.444445,-12,20.666666,0.42215064,2.205099,negative
200,47.22222,-20.444445,-22.444445,0.3173622,-2.0656626,negative
152,0,0,0,0,0,negative
112,19.333334,-12.777778,-13.111111,0.40954432,-2.0852482,negative
57,120.22222,-31.444445,-13.444445,0.18207318,-2.3401897,negative
189,22.88889,-9,-10.666667,0.27147257,-2.1010017,negative
118,3.6666667,3.3333333,-8.333333,0.5643298,-1.1345428,positive
61,4.111111,-7,-8.333333,0.65589225,-2.039459,negative
190,43,-14.111111,-19.444445,0.29078844,-1.9875989,negative
244,11.666667,-2.1111112,3.8888888,0.22648169,2.32339,negative
137,3.4444444,-7.3333335,-4.6666665,0.837478,-2.1939669,negative
12,8.222222,-9,-9.666667,0.5437747,-2.0644825,negative
191,43.11111,-13.555555,-18.222221,0.2788862,-1.9989927,negative
182,30.444445,-10.444445,-13.444445,0.28575617,-2.0011246,negative
198,50.88889,-19.88889,-21.555555,0.29130092,-2.0648882,negative
182,23,-6.6666665,18.666666,0.44435817,1.9164191,negative
134,0.6666667,-3.3333333,-4.3333335,0.88148147,-2.0131435,negative
77,30.444445,-7.6666665,-7,0.22524333,-2.1233602,negative
63,15.333333,-3.7777777,-16.777779,0.44724983,-1.7268302,positive
199,47.77778,-21.222221,-21.555555,0.31700587,-2.0847538,negative
197,55.666668,-21,-22.666666,0.28533262,-2.06802,negative
107,18.666668,-28.666666,-11.666667,0.6385408,-2.3546174,negative
56,14.666667,-1.2222222,-15.555555,0.42268896,-1.6222115,positive
241,18.11111,-10.333333,11.333333,0.3999011,2.544142,negative
97,131.11111,-23.444445,-9.777778,0.12984978,-2.3462343,negative
103,3.4444444,-5.888889,-1.2222222,0.79907405,-2.497929,negative
123,3.2222223,5.2222223,-7.7777777,0.5734127,-0.83759767,positive
113,0.11111111,-2.8888888,-2.5555556,1,-2.123254,negative
87,27.444445,-10.444445,-12.777778,0.31248218,-2.0133824,negative
34,14.888889,-6.3333335,-16.333334,0.4663447,-1.8231477,positive
121,2.5555556,-8.777778,-3.4444444,0.9074074,-2.351514,negative
152,0.33333334,-1.3333334,-1.3333334,0.70555556,-2.0943952,negative
69,19.11111,-6.6666665,-19.666666,0.44485995,-1.7913898,positive
54,103.666664,-36.22222,-15.555555,0.23221897,-2.3363297,negative
32,53.333332,-15.777778,-18.444445,0.24900064,-2.042422,negative
193,19.11111,-8.333333,14,0.38886335,2.2100549,negative
82,4.7777777,-11.444445,-2.4444444,0.843607,-2.4519827,negative
153,23.88889,-20,-12.333333,0.44774532,-2.2427413,negative
129,0,-1.5555556,-1.5555556,0.7777778,-2.0943952,negative
116,1.1111112,-5.5555553,-3.2222223,0.96141976,-2.2490795,negative
58,83.333336,-47.444443,-29.444445,0.34886265,-2.2463162,negative
165,16.777779,-6.888889,7.4444447,0.31812865,2.5935428,negative
85,2.6666667,-8.888889,-4.888889,0.8858245,-2.2715442,negative
148,24.222221,-22.88889,-14.555555,0.4837708,-2.2379715,negative
135,0.7777778,-3.2222223,-4.888889,0.84973544,-1.9721864,negative
59,18.555555,-8.222222,-19.555555,0.45942742,-1.8363283,positive
32,53.333332,-15.777778,-18.444445,0.24900064,-2.042422,negative
147,22.333334,-19.222221,-14.888889,0.45740503,-2.1744676,negative
114,14.888889,0.44444445,-14.888889,0.39496386,-1.5086578,positive
96,16.666668,-2.8888888,-15.222222,0.39949927,-1.6769211,positive
75,111.22222,-32.444443,-16.444445,0.20298976,-2.2954879,negative
65,52.77778,-19.11111,-22.11111,0.2870454,-2.0419006,negative
40,118.888885,-30.555555,-17.222221,0.18574874,-2.2702193,negative
196,24.666666,-11.888889,15.111111,0.36529657,2.4373393,negative
86,13.555555,-11.777778,-10.777778,0.46348011,-2.123611,negative
80,87.22222,-41.666668,-27.333334,0.30905932,-2.2287123,negative
56,16.88889,-4.888889,-17.555555,0.44070765,-1.759414,positive
91,1.2222222,-8.111111,-6.111111,0.94481075,-2.186723,negative
163,36.555557,-16.555555,-8.222222,0.28481323,-2.3952131,negative
132,0,-1.1111112,-1.1111112,0.8888889,-2.0943952,negative
178,29.444445,-12,-12.666667,0.29696295,-2.103758,negative
133,3.8888888,5,-8.333333,0.53858024,-0.92481726,positive
120,13.555555,-25.555555,-16.555555,0.6812664,-2.2312608,negative
82,40,-10,-14.666667,0.24660505,-1.9717809,negative
93,1.2222222,-7.3333335,-5.3333335,0.9356702,-2.1836095,negative
147,22.444445,-20,-14.333333,0.4681647,-2.2045748,negative
196,18.11111,-5.4444447,14.222222,0.4302431,1.9567721,negative
183,21,-8.111111,16.88889,0.42024404,2.0758736,negative
195,41.77778,-15.777778,-17.777779,0.29027814,-2.0527046,negative
140,2.8888888,4.6666665,-6.3333335,0.56415343,-0.7836471,positive
115,11.333333,-12.222222,-10.222222,0.5331259,-2.1516252,negative
94,60.555557,-21,-22.666666,0.26725835,-2.0685365,negative
132,30.444445,-17,-14.333333,0.35474625,-2.1469688,negative
156,29.555555,-21.11111,15.888889,0.41732758,2.8434196,negative
240,28.555555,-12.444445,22.222221,0.41721755,2.1755219,negative
18,135,-15.888889,-10.888889,0.096352234,-2.2146115,negative
74,16.666668,-2.2222223,-17.222221,0.42220616,-1.6466708,positive
138,3.3333333,4.7777777,-7.2222223,0.5438712,-0.8621077,positive
99,2.3333335,-9.111111,-5.4444447,0.91089994,-2.2556732,negative
93,10.444445,-13.555555,-11.888889,0.57700235,-2.1374934,negative
130,2.8888888,4.6666665,-7.3333335,0.587963,-0.8890237,positive
130,0.7777778,-1.5555556,-2.5555556,0.85555553,-1.9598235,negative
155,11.333333,-4,-9,0.64629805,-1.7974349,negative
113,27.11111,-22,-14,0.4415065,-2.2388027,negative
63,104.44444,-38.11111,-13.444445,0.23688999,-2.3824377,negative
54,108.77778,-23,-24,0.18114924,-2.079152,negative
113,129,-25.333334,-12.333333,0.14413407,-2.3095512,negative
189,50.77778,-20.555555,-23.555555,0.30798513,-2.0480576,negative
184,42.22222,-13.111111,-18.11111,0.2781955,-1.9867758,negative
80,34.555557,-10.111111,-15.444445,0.28296396,-1.9626464,negative
141,0,-1.1111112,-2.1111112,0.8888889,-1.9212171,negative
185,50,-20.88889,-21.222221,0.29802468,-2.0888546,negative
191,53.555557,-20.666666,-24.333334,0.30299366,-2.0412767,negative
117,3.4444444,1.6666666,-7,0.5436508,-1.353896,positive
226,11.222222,-6.2222223,10.111111,0.5268813,2.2593977,negative
163,37.77778,-16.333334,-8,0.2689782,-2.3927407,negative
189,20.333334,-7.4444447,-9.777778,0.23309669,-2.0197496,negative
40,106.888885,-43.444443,-11.444445,0.2540513,-2.4346924,negative
179,43.77778,-14.333333,-20.333334,0.29654688,-1.9786568,negative
145,2,-4.2222223,-0.22222222,0.45767197,-2.5697682,negative
204,26,-12.222222,19.777779,0.4203661,2.2444103,negative
57,131.22223,-19,-13.666667,0.11873322,-2.1874216,negative
224,18.444445,-10.333333,15,0.45764294,2.3281083,negative
166,22.222221,-13.888889,15.777778,0.4462137,2.5158255,negative
148,24.222221,-22.88889,-14.555555,0.4837708,-2.2379715,negative
224,27.555555,-14.444445,21.88889,0.44151622,2.3041532,negative
176,45.444443,-19.777779,-22.444445,0.32042044,-2.0516355,negative
46,119.888885,-35.333332,-14,0.20012376,-2.357688,negative
142,0.22222222,-1.3333334,-1,0.41666666,-2.1595633,negative
120,44,-13.555555,-16.222221,0.2634666,-2.035243,negative
176,51.88889,-20.88889,-25.222221,0.31446242,-2.0306482,negative
75,52.11111,-22.666666,-8.666667,0.29780185,-2.3567543,negative
126,32,-7.888889,-12.555555,0.25840873,-1.9421787,negative
189,43,-13.666667,-20,0.2938097,-1.9732205,negative
23,118.22222,-36,-14.333333,0.20590083,-2.3562624,negative
138,4.2222223,-9.555555,-2.8888888,0.7900112,-2.4068089,negative
98,17.222223,-13.888889,-12.888889,0.4486757,-2.1182358,negative
102,1.8888888,-8.444445,-4.4444447,0.94074076,-2.2751586,negative
108,11.666667,-9.555555,-8.555555,0.4560301,-2.1271605,negative
90,15.777778,-13.444445,-13.111111,0.465278,-2.101515,negative
202,19.777779,-10.444445,13.888889,0.40993193,2.401137,negative
191,54.666668,-23.222221,-25.222221,0.31158692,-2.0659478,negative
87,64.55556,-26,-8.666667,0.30628127,-2.4221272,negative
138,3.3333333,4.7777777,-7.2222223,0.5438712,-0.8621077,positive
90,42,-21,-18.666666,0.32763156,-2.1318614,negative
242,17.444445,-10.444445,7.888889,0.35316142,2.835614,negative
78,101.666664,-40.88889,-15.555555,0.25818166,-2.3680825,negative
198,20.777779,-10.111111,14.888889,0.40090325,2.3248901,negative
88,6.4444447,-12.666667,-4,0.7547033,-2.3944926,negative
137,37.333336,-2.8888888,-10.555555,0.1760659,-1.7579898,negative
103,16.333334,-1.8888888,-16.555555,0.4162386,-1.6343956,positive
143,0,-1.3333334,-2,0.8888889,-1.9869384,negative
21,122.666664,-33,-12.333333,0.18402189,-2.3703718,negative
139,0,-1.4444444,-4.111111,1,-1.8030714,negative
76,36.77778,-18.88889,-16.555555,0.334876,-2.1390018,negative
155,5.5555553,-5.888889,-5.2222223,0.5,-2.115567,negative
102,36.88889,-17.333334,-17.666666,0.31827116,-2.0885792,negative
231,17,-10.555555,14.111111,0.48521596,2.3913069,negative
167,24.666666,-6.7777777,16.88889,0.36550307,1.9715719,negative
123,39.555557,-11.111111,-15.777778,0.26327455,-1.9783275,negative
115,41.444443,-12.888889,-15.888889,0.2641149,-2.0211253,negative
224,19.222221,-4.2222223,13.777778,0.40896538,1.8601909,negative
59,116.77778,-34.444443,-15.777778,0.20332612,-2.323173,negative
134,0.33333334,-3,-4,0.93703705,-2.0131435,negative
84,13.555555,-12.333333,-10.666667,0.475,-2.1438966,negative
133,18.666668,-4.6666665,-8.333333,0.27027062,-1.9038104,negative
237,11.777778,-4.3333335,11.333333,0.5229992,1.9465016,negative
170,19.555555,-10.888889,9.444445,0.34671864,2.7370737,negative
80,34.555557,-10.111111,-15.444445,0.28296396,-1.9626464,negative
13,128.55556,-28.444445,-11.111111,0.15582462,-2.3604276,negative
62,91.888885,-42,-23.333334,0.29458332,-2.2771423,negative
109,18.333334,-10.222222,-10.555555,0.36714104,-2.0827625,negative
129,0,0,0,0,0,negative
113,0.6666667,-3.8888888,-2.2222223,0.9814815,-2.2375617,negative
215,22.88889,-8.555555,17.11111,0.4043918,2.1051967,negative
223,20,-6.2222223,15.777778,0.42312294,1.9665359,negative
191,11.222222,-6,11.666667,0.5358197,2.1224225,negative
188,43.333332,-14.555555,-19.88889,0.29477406,-1.9934397,negative
118,3.2222223,4.111111,-7.2222223,0.5456349,-0.96082735,positive
109,3,-8.555555,-3.8888888,0.8644824,-2.2837873,negative
65,53,-12.111111,-11.111111,0.19713038,-1.9708116,negative
172,39.333336,-13.333333,-16.333334,0.27804413,-2.0524528,negative
89,14.222222,-0.5555556,-14.222222,0.40250653,-1.544214,positive
137,3.3333333,5.7777777,-7.5555553,0.57363313,-0.74427164,positive
21,126.333336,-27.555555,-10.555555,0.15349694,-2.364884,negative
120,18.444445,-12,-9.333333,0.38675025,-2.1774175,negative
180,27.222221,-12,14.666667,0.3273826,2.4538307,negative
135,26.444445,-21.555555,-14.222222,0.44313568,-2.2278013,negative
17,39.444443,-12.777778,-15.444445,0.26818594,-2.030048,negative
190,42.444443,-14,-19.333334,0.29230747,-1.9863075,negative
45,104.111115,-39.22222,-14.555555,0.24428888,-2.3718073,negative
77,20.222221,-5.5555553,-18.555555,0.4132174,-1.7688724,positive
78,76.77778,-26.666666,-8.666667,0.26973316,-2.4116454,negative
55,107.77778,-38,-17.666666,0.23589359,-2.3196974,negative
157,29.444445,-15.222222,15.444445,0.35004318,2.6043034,negative
117,3.8888888,4,-7.3333335,0.51036155,-0.98394656,positive
166,16.777779,-6.4444447,10.222222,0.33051255,2.2642767,negative
243,9.444445,-4.111111,8.888889,0.52543694,2.0336287,negative
221,19.11111,-10.222222,15.111111,0.44601154,2.3172119,negative
104,94.44444,-39.88889,-18.222221,0.27240252,-2.3262012,negative
129,55,-24.555555,-22.222221,0.30597952,-2.1269891,negative
90,18.666668,-3.5555556,-18.555555,0.4205985,-1.7059416,positive
133,0,0,0,0,0,negative
42,51.444443,-24.666666,-22.333334,0.3229307,-2.1257355,negative
18,135,-15.888889,-10.888889,0.096352234,-2.2146115,negative
98,13.333333,2.5555556,-12.444445,0.35672373,-1.3604367,positive
99,5.2222223,-9.888889,-4.5555553,0.71189785,-2.318885,negative
124,37.444443,-20.222221,-18.222221,0.3480217,-2.1278005,negative
211,17.777779,-7.888889,12.111111,0.37534603,2.2920406,negative
49,122.111115,-31.222221,-15.888889,0.18239816,-2.2978394,negative
188,52.555557,-20.333334,-23.333334,0.29951125,-2.047211,negative
145,3,3.1111112,-6.888889,0.56415343,-1.0689679,positive
190,26.88889,-12.666667,20.333334,0.4093088,2.252231,negative
161,37.333336,-16.444445,-12.444445,0.29470626,-2.3165061,negative
223,18.444445,-3.7777777,10.222222,0.33066535,1.9109454,negative
122,3.8888888,5.111111,-7.5555553,0.52006173,-0.8321195,positive
30,120.111115,-30.88889,-15.888889,0.18356538,-2.2959888,negative
229,14.666667,-10.444445,11.222222,0.49614197,2.5574577,negative
133,3.6666667,4,-8.333333,0.5582011,-1.0776595,positive
68,48.666668,-21.222221,-22.88889,0.31602636,-2.0695407,negative
145,54.11111,-26,-21,0.31713998,-2.1661513,negative
142,0,-0.11111111,-0.11111111,0.11111111,-2.0943952,negative
124,2.7777777,5.3333335,-7,0.59589946,-0.7526692,positive
135,0,-0.6666667,-0.6666667,0.33333334,-2.0943952,negative
233,19.555555,-5.7777777,15.222222,0.42217422,1.9504046,negative
146,18.555555,-13.888889,-12.555555,0.42982522,-2.124871,negative
188,26.555555,-9.222222,-10.222222,0.2758629,-2.083566,negative
36,107.22222,-41.11111,-14.111111,0.24633974,-2.387384,negative
133,32,-14.333333,-14.333333,0.3133975,-2.091572,negative
78,18.555555,-1.7777778,-18.11111,0.40196496,-1.610448,positive
107,130,-23.666666,-11,0.13383016,-2.3173838,negative
109,4.7777777,-9.333333,-2.6666667,0.7607343,-2.4139924,negative
104,16.555555,-4.111111,-16.11111,0.4213954,-1.7287898,positive
138,0.5555556,-3.1111112,-1.7777778,0.9777778,-2.219242,negative
59,121.44444,-28.777779,-14.111111,0.170091,-2.308637,negative
144,0,-3.4444444,-3.4444444,1,-2.0943952,negative
96,80.77778,-44.444443,-30.11111,0.34293815,-2.2199793,negative
154,43.555557,-18.444445,-21.444445,0.3213451,-2.033077,negative
176,44,-14.333333,-20.333334,0.29405567,-1.9808797,negative
22,132.88889,-16.555555,-14.222222,0.10965454,-2.1462038,negative
113,3,4.5555553,-7.7777777,0.5793651,-0.942558,positive
101,9.222222,-13.222222,-2.8888888,0.70008737,-2.4480398,negative
122,29,-14.888889,-15.555555,0.3496519,-2.0748382,negative
38,11.222222,-13,-9.666667,0.54723245,-2.1930976,negative
162,6.4444447,-5.111111,-5.7777777,0.48480532,-2.0449464,negative
210,44.11111,-17.555555,-21.555555,0.3175664,-2.0208955,negative
104,48.77778,-20.555555,-20.88889,0.30307138,-2.0854902,negative
137,0,-0.6666667,-0.6666667,0.6666667,-2.0943952,negative
95,2.4444444,-7.888889,-3.2222223,0.88955027,-2.3489873,negative
62,3.6666667,-6.888889,-8.222222,0.68080807,-2.0341523,negative
110,28.777779,-15,-16,0.35354832,-2.0686526,negative
40,119.77778,-33.333332,-16,0.19453695,-2.3136847,negative
56,17.666668,-4.7777777,-18.11111,0.43595982,-1.7488347,positive
68,4.666667,-3.6666667,-6.6666665,0.534151,-1.780255,negative
108,12.888889,4,-14.333333,0.38875645,-1.3021333,positive
55,17.555555,-5.3333335,-17.666666,0.43507022,-1.7711632,positive
62,120.77778,-28.666666,-13.666667,0.16963542,-2.3142316,negative
182,30.444445,-10.444445,-13.444445,0.28575617,-2.0011246,negative
192,51.333332,-21,-24.666666,0.31279564,-2.0381765,negative
135,0.33333334,-2.7777777,-4.7777777,0.92777777,-1.9313321,negative
195,42.666668,-16.88889,-18.555555,0.3003628,-2.0630436,negative
33,6.6666665,-6.888889,-6.2222223,0.547103,-2.0561194,negative
186,26.88889,-9.666667,-11.666667,0.27672648,-2.0463068,negative
121,0.11111111,-3.4444444,-3.1111112,1,-2.132635,negative
35,10.888889,-9.444445,-7.7777777,0.4592879,-2.1533325,negative
157,17.444445,-13.666667,-12,0.43888178,-2.1343,negative
77,52.22222,-24,-20.666666,0.31068987,-2.1430485,negative
84,18,-0.8888889,-17.555555,0.39879107,-1.598867,positive
176,51.88889,-20.88889,-25.222221,0.31446242,-2.0306482,negative
185,24.666666,-13.111111,16.222221,0.39645794,2.4518359,negative
89,26.777779,-13.111111,-14.777778,0.35127252,-2.0465415,negative
177,41.666668,-12.555555,-20.222221,0.29743084,-1.9404231,negative
124,3.5555556,4.4444447,-7.888889,0.5500441,-0.9578401,positive
61,14,-0.8888889,-14.888889,0.41952246,-1.5912062,positive
134,41.77778,-21.11111,-21.444445,0.3411113,-2.0869143,negative
155,5.5555553,-5.888889,-5.2222223,0.5,-2.115567,negative
130,3.2222223,5,-7.6666665,0.57539684,-0.87149525,positive
80,5.888889,-12.555555,-3.5555556,0.77528197,-2.4175172,negative
149,0,-0.11111111,-0.11111111,0.11111111,-2.0943952,negative
96,15.111111,-13.111111,-13.444445,0.4727645,-2.0860834,negative
115,6.2222223,-12,-4,0.7672355,-2.3909924,negative
