Region_centroid_col,Region_centroid_row,Rawred_mean,Rawblue_mean,Rawgreen_mean,Exred_mean,Exblue_mean,Exgreen_mean,Value_mean,Saturatoin_mean,Hue_mean,field19
47,175,18.666668,23.777779,28.777779,-15.222222,0.11111111,15.111111,28.777779,0.35148725,2.630157,negative
37,78,41.11111,51.88889,38.444443,-8.111111,24.222221,-16.11111,51.88889,0.25891644,-1.8860723,negative
145,155,7.7777777,17.555555,8.555555,-10.555555,18.777779,-8.222222,17.555555,0.74729437,-2.1405313,negative
170,185,8.111112,9.777778,14.333333,-7.888889,-2.8888888,10.777778,14.333333,0.4351852,2.3628104,negative
231,30,4.7777777,11.666667,4.666667,-6.7777777,13.888889,-7.111111,11.666667,0.6137184,-2.047276,negative
18,13,134.33334,149.11111,137.33334,-17.777779,26.555555,-8.777778,149.11111,0.099060155,-2.292384,negative
38,202,50.22222,71.55556,50.22222,-21.333334,42.666668,-21.333334,71.55556,0.30251354,-2.0937457,negative
70,98,1.2222222,9.222222,3.5555556,-10.333333,13.666667,-3.3333333,9.222222,0.89084005,-2.3954217,negative
66,155,5.888889,12.666667,6.2222223,-7.111111,13.222222,-6.111111,12.666667,0.3006237,-2.1476219,negative
186,46,129.44444,145.55556,131.55556,-18.222221,30.11111,-11.888889,145.55556,0.11065291,-2.2326155,negative
63,122,0,1,0,-1,2,-1,1,1,-2.0943952,negative
33,142,1.6666666,7.2222223,2.6666667,-6.5555553,10.111111,-3.5555556,7.2222223,0.8135803,-2.2806025,negative
189,184,45.88889,62.333332,43.555557,-14.111111,35.22222,-21.11111,62.333332,0.30094525,-1.9644797,negative
140,73,45.666668,51.11111,42.11111,-1.8888888,14.444445,-12.555555,51.11111,0.1761556,-1.6815889,negative
222,93,1,5.4444447,0.8888889,-4.3333335,9,-4.6666665,5.4444447,0.8783951,-2.0750706,negative
14,146,8,15.666667,8.111112,-7.7777777,15.222222,-7.4444447,15.666667,0.48786426,-2.1089108,negative
112,38,58.22222,78.44444,57.22222,-19.222221,41.444443,-22.222221,78.44444,0.27165923,-2.0388238,negative
56,107,4.5555553,13,6.3333335,-10.222222,15.111111,-4.888889,13,0.7305922,-2.2917624,negative
250,176,47.11111,67.66667,46.22222,-19.666666,42,-22.333334,67.66667,0.3181372,-2.0522583,negative
18,204,51.444443,72,50.22222,-19.333334,42.333332,-23,72,0.30252522,-2.0385435,negative
112,35,117.44444,142.55556,122.666664,-30.333334,45,-14.666667,142.55556,0.17608316,-2.311049,negative
2,44,17.333334,25.222221,13.666667,-4.2222223,19.444445,-15.222222,25.222221,0.45768142,-1.7537255,positive
83,83,46,59.555557,44,-11.555555,29.11111,-17.555555,59.555557,0.26060534,-1.958524,negative
132,182,40.22222,52.555557,37.77778,-9.888889,27.11111,-17.222221,52.555557,0.2807636,-1.917349,negative
144,139,57.88889,78.77778,57.333332,-20.333334,42.333332,-22,78.77778,0.27568987,-2.065471,negative
93,195,54.666668,76.66667,53.444443,-20.777779,45.22222,-24.444445,76.66667,0.30559286,-2.0371156,negative
231,13,106.55556,135.77779,113.666664,-36.333332,51.333332,-15,135.77779,0.21508773,-2.3518965,negative
51,115,0.5555556,5.6666665,1.8888888,-6.4444447,8.888889,-2.4444444,5.6666665,0.91798943,-2.3583865,negative
85,225,14.444445,12.777778,21.333334,-5.2222223,-10.222222,15.444445,21.333334,0.40115124,1.8910155,negative
62,144,6,5.7777777,2.6666667,3.5555556,2.8888888,-6.4444447,6.2222223,0.5746032,-0.9691188,positive
235,46,100.888885,132.88889,110.111115,-41.22222,54.77778,-13.555555,132.88889,0.24072178,-2.395028,negative
167,189,51.333332,72.44444,51.444443,-21.222221,42.11111,-20.88889,72.44444,0.29552308,-2.1013258,negative
222,189,14.555555,14.111111,23.222221,-8.222222,-9.555555,17.777779,23.222221,0.41042024,2.0604427,negative
209,94,5.888889,15.222222,6.2222223,-9.666667,18.333334,-8.666667,15.222222,0.6197129,-2.1293402,negative
178,43,115.666664,140.22223,119.888885,-28.777779,44.88889,-16.11111,140.22223,0.17494753,-2.2706535,negative
40,17,62.444443,86.55556,62.555557,-24.222221,48.11111,-23.88889,86.55556,0.28623843,-2.098521,negative
156,49,35.666668,44.11111,34.333336,-7.111111,18.222221,-11.111111,44.11111,0.22118697,-1.949745,negative
155,20,98.44444,129.55556,107.111115,-39.77778,53.555557,-13.777778,129.55556,0.24010754,-2.3852131,negative
174,77,128.55556,147.33334,131.88889,-22.11111,34.22222,-12.111111,147.33334,0.12738518,-2.2771459,negative
148,109,42.555557,62.88889,42.77778,-20.555555,40.444443,-19.88889,62.88889,0.32513812,-2.105478,negative
106,191,55.11111,79.55556,54.333332,-23.666666,49.666668,-26,79.55556,0.31752294,-2.0622857,negative
244,108,20,30.444445,20.666668,-11.111111,20.222221,-9.111111,30.444445,0.36533174,-2.1543908,negative
22,114,24.444445,40.77778,26.222221,-18.11111,30.88889,-12.777778,40.77778,0.4005362,-2.2071579,negative
157,184,15.222222,18.222221,24.88889,-12.666667,-3.6666667,16.333334,24.88889,0.3882103,2.4194453,negative
215,235,6.7777777,8,12.777778,-7.2222223,-3.5555556,10.777778,12.777778,0.48219234,2.3107576,negative
231,233,8.888889,11.888889,17,-11.111111,-2.1111112,13.222222,17,0.47822163,2.4915802,negative
54,133,3.6666667,9,3.4444444,-5.111111,10.888889,-5.7777777,9,0.6304714,-2.0480003,negative
28,204,49.77778,69.22222,48.666668,-18.333334,40,-21.666666,69.22222,0.29685017,-2.0373702,negative
37,167,11.666667,16.777779,13.777778,-7.2222223,8.111111,-0.8888889,17.666668,0.31450674,-3.015081,negative
140,247,6,5.888889,12.444445,-6.3333335,-6.6666665,13,12.444445,0.5634669,2.1178858,negative
112,197,44.666668,62.22222,44.11111,-17,35.666668,-18.666666,62.22222,0.29632849,-2.0712209,negative
114,181,15.888889,18.777779,25.11111,-12.111111,-3.4444444,15.555555,25.11111,0.36658052,2.420823,negative
44,33,114.666664,141.77779,121.22222,-33.666668,47.666668,-14,141.77779,0.19121477,-2.3480024,negative
202,140,0.7777778,1.8888888,0.44444445,-0.7777778,2.5555556,-1.7777778,1.8888888,0.8148148,-1.8388771,negative
95,47,93.22222,128.77779,99.333336,-41.666668,65,-23.333334,128.77779,0.2759571,-2.2710717,negative
108,113,6.888889,6.6666665,3,4.111111,3.4444444,-7.5555553,6.888889,0.56613755,-0.9893081,positive
52,196,40.444443,57.11111,40.666668,-16.88889,33.11111,-16.222221,57.11111,0.29404518,-2.1056774,negative
20,134,1.1111112,6.4444447,1.3333334,-5.5555553,10.444445,-4.888889,6.4444447,0.8292328,-2.133095,negative
241,70,36.444443,48.333332,35.11111,-10.555555,25.11111,-14.555555,48.333332,0.27405116,-1.9904121,negative
34,13,60.666668,88.111115,62.333332,-29.11111,53.22222,-24.11111,88.111115,0.3114367,-2.1549888,negative
185,188,45,62.11111,43.444443,-15.555555,35.77778,-20.222221,62.11111,0.3004298,-2.0073802,negative
48,192,8.666667,7.4444447,13.777778,-3.8888888,-7.5555553,11.444445,13.777778,0.47623578,1.908457,negative
141,68,24.222221,36.88889,20.444445,-8.888889,29.11111,-20.222221,36.88889,0.4456523,-1.8485235,positive
160,187,44.666668,60.88889,42.88889,-14.444445,34.22222,-19.777779,60.88889,0.2973408,-1.9906267,negative
224,242,8.666667,10.777778,15.777778,-9.222222,-2.8888888,12.111111,15.777778,0.45454717,2.386597,negative
190,162,35,51.11111,37.88889,-19,29.333334,-10.333333,51.333332,0.2984709,-2.4946074,negative
162,227,10.111111,14.444445,17.333334,-11.555555,1.4444444,10.111111,17.444445,0.42550126,2.7070513,negative
200,215,17.11111,22.555555,29.444445,-17.777779,-1.4444444,19.222221,29.444445,0.42076695,2.5610487,negative
166,182,52.555557,72.55556,50.11111,-17.555555,42.444443,-24.88889,72.55556,0.3112005,-1.9784946,negative
58,122,7,6.6666665,3.2222223,4.111111,3.1111112,-7.2222223,7.2222223,0.5515873,-0.9647966,positive
163,68,52,68.22222,50.11111,-14.333333,34.333332,-20,68.22222,0.26505277,-1.9843078,negative
249,207,9.555555,10.333334,16.555555,-7.7777777,-5.4444447,13.222222,16.555555,0.43238926,2.2172632,negative
78,30,99.333336,131.11111,108.44444,-40.88889,54.444443,-13.555555,131.11111,0.24233662,-2.3950639,negative
85,101,21.222221,26.777779,15.888889,-0.22222222,16.444445,-16.222221,26.777779,0.4047922,-1.5585992,positive
37,126,7.4444447,6.7777777,3.1111112,5,3,-8,7.4444447,0.5813492,-0.89580745,positive
46,235,7.5555553,9.333334,15.777778,-10,-4.6666665,14.666667,15.777778,0.5203994,2.3162425,negative
108,212,6,6.7777777,11.333333,-6.111111,-3.7777777,9.888889,11.333333,0.51339465,2.2426493,negative
191,180,53.22222,75.44444,51.555557,-20.555555,46.11111,-25.555555,75.44444,0.31801003,-2.0221484,negative
33,117,7.3333335,8.222222,3.7777777,2.6666667,5.3333335,-8,8.222222,0.53858024,-1.2332561,positive
109,130,9.888889,18.88889,10.333334,-9.444445,17.555555,-8.111111,18.88889,0.5481241,-2.1373706,negative
60,181,17.11111,17.88889,23.88889,-7.5555553,-5.2222223,12.777778,23.88889,0.28569087,2.1891353,negative
114,121,8,7.4444447,3.7777777,4.7777777,3.1111112,-7.888889,8,0.5282187,-0.91432446,positive
173,90,17.333334,34.444447,18.777779,-18.555555,32.77778,-14.222222,34.444447,0.4967188,-2.182442,negative
219,133,6.2222223,16.666668,6.6666665,-10.888889,20.444445,-9.555555,16.666668,0.62726945,-2.1387432,negative
42,244,9.555555,11.666667,17.222223,-9.777778,-3.4444444,13.222222,17.222223,0.44603544,2.3917358,negative
125,149,0,0,0,0,0,0,0,0,0,negative
71,90,22,29.11111,16.777779,-1.8888888,19.444445,-17.555555,29.11111,0.4204864,-1.6223308,positive
223,62,4.111111,11.444445,3.7777777,-7,15,-8,11.444445,0.6703704,-2.0487173,negative
80,95,21.333334,26.666666,16.222223,-0.22222222,15.777778,-15.555555,26.666666,0.39043593,-1.5673273,positive
148,116,7.111111,7.6666665,3.5555556,3,4.6666665,-7.6666665,7.7777777,0.54473305,-1.1632453,positive
140,34,91.22222,127.333336,97.888885,-42.77778,65.55556,-22.777779,127.333336,0.28352436,-2.286636,negative
172,138,8.222222,19.222221,9.111111,-11.888889,21.11111,-9.222222,19.222221,0.6152501,-2.172099,negative
23,219,10.888889,12,17.222223,-7.4444447,-4.111111,11.555555,17.222223,0.37191358,2.2553325,negative
208,240,10.888889,13,18.555555,-9.777778,-3.4444444,13.222222,18.555555,0.42162097,2.3924873,negative
169,104,16,23.333334,16.222223,-7.5555553,14.444445,-6.888889,23.333334,0.31471258,-2.1139183,negative
159,83,13.333333,26.88889,14.444445,-14.666667,26,-11.333333,26.88889,0.50381,-2.178321,negative
2,63,17.222223,23.666666,13.333333,-2.5555556,16.777779,-14.222222,23.666666,0.43502074,-1.6838473,positive
186,218,10.666667,12.666667,17.777779,-9.111111,-3.1111112,12.222222,17.777779,0.40134683,2.3826835,negative
179,101,126.44444,147.22223,131.11111,-25.444445,36.88889,-11.444445,147.22223,0.14110672,-2.3287346,negative
227,44,42.88889,58,42.555557,-14.777778,30.555555,-15.777778,58,0.27198678,-2.0704656,negative
19,133,0,0,0,0,0,0,0,0,0,negative
81,145,9.888889,20.11111,10.333334,-10.666667,20,-9.333333,20.11111,0.53272784,-2.0623195,negative
133,181,37.77778,49.555557,36.444443,-10.444445,24.88889,-14.444445,49.555557,0.2656194,-1.9983681,negative
206,57,111.333336,139,116.666664,-33,50,-17,139,0.19892381,-2.2971735,negative
236,117,39.555557,58.444443,39.666668,-19,37.666668,-18.666666,58.444443,0.33047688,-2.0994802,negative
170,189,45.77778,63.333332,44.22222,-16,36.666668,-20.666666,63.333332,0.30134642,-2.0089307,negative
152,18,97.22222,130.44444,108.666664,-44.666668,55,-10.333333,130.44444,0.2546684,-2.45498,negative
166,65,82.77778,121.111115,88.111115,-43.666668,71.333336,-27.666666,121.111115,0.316474,-2.2391438,negative
32,45,20.555555,28.777779,16.444445,-4.111111,20.555555,-16.444445,28.777779,0.42816728,-1.7353698,positive
192,51,95.22222,127,104,-40.555557,54.77778,-14.222222,127,0.25013667,-2.3834376,negative
9,236,9.444445,9.444445,14.333333,-4.888889,-4.888889,9.777778,14.333333,0.37655354,2.0832295,negative
130,102,10.111111,20.222221,12.777778,-12.777778,17.555555,-4.7777777,20.222221,0.5751263,-2.3789442,negative
162,14,99,130.66667,108.55556,-41.22222,53.77778,-12.555555,130.66667,0.24229442,-2.4089675,negative
42,201,52.555557,74,51.444443,-20.333334,44,-23.666666,74,0.3066086,-2.042514,negative
28,114,0.11111111,4.666667,0.7777778,-5.2222223,8.444445,-3.2222223,4.666667,0.984127,-2.222661,negative
71,187,14.666667,16.222223,25.11111,-12,-7.3333335,19.333334,25.11111,0.43121487,2.2543035,negative
151,163,34.555557,48,37.444443,-16.333334,24,-7.6666665,48.11111,0.2638465,-2.5174901,negative
45,89,0.11111111,6.4444447,0.33333334,-6.5555553,12.444445,-5.888889,6.4444447,0.9861111,-2.1239047,negative
208,90,2.7777777,10,2.6666667,-7.111111,14.555555,-7.4444447,10,0.79721206,-2.073429,negative
159,40,114.22222,141.66667,119.55556,-32.77778,49.555557,-16.777779,141.66667,0.19366461,-2.2948995,negative
23,129,0,1.5555556,0,-1.5555556,3.1111112,-1.5555556,1.5555556,0.7777778,-2.0943952,negative
83,81,51.88889,74.44444,52,-22.666666,45,-22.333334,74.44444,0.30741948,-2.0988503,negative
181,27,132.55556,146.55556,135.11111,-16.555555,25.444445,-8.888889,146.55556,0.09626316,-2.2645319,negative
129,188,53.77778,76,53.444443,-21.88889,44.77778,-22.88889,76,0.30013013,-2.0790954,negative
70,177,45,61,42.333336,-13.333333,34.666668,-21.333334,61,0.30596185,-1.9426625,negative
164,49,116.333336,141.77779,120.44444,-29.555555,46.77778,-17.222221,141.77779,0.1794131,-2.2637377,negative
154,120,7.7777777,6.7777777,3.3333333,5.4444447,2.4444444,-7.888889,7.7777777,0.5694444,-0.820403,positive
132,223,13.222222,13.444445,22.88889,-9.888889,-9.222222,19.11111,22.88889,0.43312526,2.1195462,negative
181,186,44.11111,60.444443,41.88889,-14.111111,34.88889,-20.777779,60.444443,0.30702683,-1.9685109,negative
118,182,41.666668,54.333332,39,-10,28,-18,54.333332,0.28187475,-1.9106771,negative
97,186,13.888889,11.777778,21.11111,-5.111111,-11.444445,16.555555,21.11111,0.44266057,1.8636538,negative
37,76,3.7777777,13.333333,7.6666665,-13.444445,15.222222,-1.7777778,13.333333,0.7230108,-2.5202148,negative
42,138,0.11111111,0.6666667,0.11111111,-0.5555556,1.1111112,-0.5555556,0.6666667,0.09259259,-2.0943952,negative
175,14,100.111115,132.11111,109.22222,-41.11111,54.88889,-13.777778,132.11111,0.24216007,-2.3911133,negative
147,92,22.777779,30,17.555555,-2,19.666666,-17.666666,30,0.4143562,-1.6539259,positive
68,115,18.444445,39,20.666668,-22.777779,38.88889,-16.11111,39,0.5235376,-2.0906491,negative
236,193,43.333332,61.22222,42.77778,-17.333334,36.333332,-19,61.22222,0.30314395,-2.0654206,negative
101,80,24.333334,31.555555,18.555555,-1.4444444,20.222221,-18.777779,31.555555,0.4120944,-1.620451,positive
122,91,22,28.777779,16.666668,-1.4444444,18.88889,-17.444445,28.777779,0.420716,-1.6304086,positive
76,19,101,132.33334,109.44444,-39.77778,54.22222,-14.444445,132.33334,0.23673333,-2.3759847,negative
74,88,101.55556,127.55556,102.666664,-27.11111,50.88889,-23.777779,127.55556,0.2046753,-2.139239,negative
32,113,7.2222223,7.7777777,3.4444444,3.2222223,4.888889,-8.111111,7.888889,0.56349206,-1.175454,positive
200,147,0.22222222,0.44444445,0.22222222,-0.22222222,0.44444445,-0.22222222,0.44444445,0.11111111,-2.0943952,negative
178,25,39.555557,55,39.88889,-15.777778,30.555555,-14.777778,55,0.2845817,-2.1188104,negative
41,75,47.444443,65.44444,52.11111,-22.666666,31.333334,-8.666667,65.44444,0.29780185,-2.3567543,negative
42,59,20.777779,28.777779,15.888889,-3.1111112,20.88889,-17.777779,28.777779,0.44514215,-1.680812,positive
57,89,93.111115,125.44444,99.666664,-38.88889,58.11111,-19.222221,125.44444,0.25774616,-2.3062038,negative
123,94,16.88889,30.444445,17,-13.666667,27,-13.333333,30.444445,0.4521822,-2.1009657,negative
89,195,55.11111,76.55556,53.555557,-19.88889,44.444443,-24.555555,76.55556,0.30023456,-2.020938,negative
93,147,6.4444447,9.888889,6.7777777,-3.7777777,6.5555553,-2.7777777,9.888889,0.3494709,-2.0645137,negative
131,208,12.777778,15,20.777779,-10.222222,-3.5555556,13.777778,20.777779,0.3831675,2.3919957,negative
189,79,38,49.666668,36.555557,-10.222222,24.777779,-14.555555,49.666668,0.2655346,-1.9845829,negative
102,73,115.44444,140.55556,120.55556,-30.222221,45.11111,-14.888889,140.55556,0.17863557,-2.3073962,negative
81,67,112.333336,138.44444,117.888885,-31.666666,46.666668,-15,138.44444,0.18855007,-2.3171885,negative
88,88,21.333334,28.444445,16.666668,-2.4444444,18.88889,-16.444445,28.444445,0.41330814,-1.6537874,positive
253,192,42.333336,59.22222,41,-15.555555,35.11111,-19.555555,59.22222,0.3074729,-2.020234,negative
146,125,63.22222,83.111115,61.666668,-18.333334,41.333332,-23,83.111115,0.2575994,-2.0195448,negative
114,238,11.111111,10.666667,19.11111,-7.5555553,-8.888889,16.444445,19.11111,0.46145898,2.0466826,negative
16,128,6.888889,6.6666665,3.1111112,4,3.3333333,-7.3333335,7.111111,0.56150794,-0.98581076,positive
10,137,0.11111111,2.6666667,0,-2.4444444,5.2222223,-2.7777777,2.6666667,1,-2.0561552,negative
226,69,19.222221,29.333334,22.88889,-13.777778,16.555555,-2.7777777,29.333334,0.5089938,-2.488979,negative
75,98,2.3333335,10.444445,3.7777777,-9.555555,14.777778,-5.2222223,10.444445,0.8721458,-2.2729733,negative
202,63,4,10.555555,3.6666667,-6.2222223,13.444445,-7.2222223,10.555555,0.65353537,-2.04457,negative
101,42,130.44444,147.44444,133.33334,-19.88889,31.11111,-11.222222,147.44444,0.115302496,-2.26361,negative
39,111,7,7.6666665,3.4444444,2.8888888,4.888889,-7.7777777,7.888889,0.56291884,-1.1757725,positive
167,57,84,121.55556,90.22222,-43.77778,68.888885,-25.11111,121.55556,0.3088128,-2.264402,negative
117,137,0,2.2222223,0.11111111,-2.3333333,4.3333335,-2,2.2222223,1,-2.123254,negative
75,113,17.11111,44.22222,22.333334,-32.333332,49,-16.666666,44.22222,0.62207055,-2.2966495,negative
110,196,46.88889,65,45.555557,-16.777779,37.555557,-20.777779,65,0.29762968,-2.0225987,negative
133,182,27.222221,35.444447,26.666666,-7.6666665,17,-9.333333,35.88889,0.25607783,-2.2177355,negative
174,96,54.11111,61,50.333332,-3.1111112,17.555555,-14.444445,61,0.17457852,-1.7204678,negative
35,112,12.111111,23.88889,12.555555,-12.222222,23.11111,-10.888889,23.88889,0.492526,-2.1333125,negative
198,127,38,48.22222,36,-8.222222,22.444445,-14.222222,48.22222,0.24899939,-1.9083478,negative
160,210,13.777778,16,22.666666,-11.111111,-4.4444447,15.555555,22.666666,0.40393806,2.3864515,negative
58,232,11.222222,13.555555,19.333334,-10.444445,-3.4444444,13.888889,19.333334,0.42348316,2.402851,negative
215,219,10.333334,10.222222,19.11111,-8.666667,-9,17.666666,19.11111,0.49459508,2.0861003,negative
37,114,19,20.11111,12.555555,5.3333335,8.666667,-14,20.555555,0.39369074,-1.1766617,positive
242,81,33.11111,55.555557,37.11111,-26.444445,40.88889,-14.444445,55.555557,0.42017567,-2.2744606,negative
57,89,13,24.555555,13.444445,-12,22.666666,-10.666667,24.555555,0.47748852,-2.1297464,negative
144,169,13.444445,18,19.88889,-11,2.6666667,8.333333,19.88889,0.32496518,2.8348217,negative
55,128,6.888889,5.4444447,2.7777777,5.5555553,1.2222222,-6.7777777,6.888889,0.59391534,-0.6886007,positive
189,141,0,0,0,0,0,0,0,0,0,negative
226,83,74.55556,116.888885,80.44444,-48.22222,78.77778,-30.555555,116.888885,0.36206177,-2.2390528,negative
45,188,29.666666,41.333336,29,-11,24,-13,41.333336,0.29986525,-2.0407205,negative
148,169,15.111111,18.666668,25,-13.444445,-2.7777777,16.222221,25,0.3961213,2.467752,negative
196,134,7.4444447,7.111111,3.6666667,4.111111,3.1111112,-7.2222223,7.7777777,0.5299824,-0.96631753,positive
133,108,41.22222,55.444443,40.11111,-13.111111,29.555555,-16.444445,55.444443,0.27598566,-2.0155542,negative
20,170,15.111111,18.88889,24.666666,-13.333333,-2,15.333333,24.666666,0.38746688,2.504391,negative
29,195,14.444445,13.333333,20.333334,-4.7777777,-8.111111,12.888889,20.333334,0.34230694,1.9430399,negative
75,149,5.5555553,11.888889,5.111111,-5.888889,13.111111,-7.2222223,11.888889,0.57870835,-2.0186307,positive
18,209,43,60.77778,42.555557,-17.333334,36,-18.666666,60.77778,0.30298224,-2.0669804,negative
83,143,43,64.77778,43.333332,-22.11111,43.22222,-21.11111,64.77778,0.3412286,-2.1089952,negative
167,45,87.111115,124,92.55556,-42.333332,68.333336,-26,124,0.29741433,-2.2478156,negative
78,128,42.666668,64.22222,42.88889,-21.777779,42.88889,-21.11111,64.22222,0.34023675,-2.1024415,negative
23,113,17.11111,16.88889,10.111111,7.2222223,6.5555553,-13.777778,18.333334,0.4513593,-0.97570044,positive
