Region_centroid_col,Region_centroid_row,Rawblue_mean,Rawgreen_mean,Exred_mean,Exblue_mean,Exgreen_mean,Saturatoin_mean,Hue_mean,field19
202,140,1.8888888,0.44444445,-0.7777778,2.5555556,-1.7777778,0.8148148,-1.8388771,negative
95,47,128.77779,99.333336,-41.666668,65,-23.333334,0.2759571,-2.2710717,negative
108,113,6.6666665,3,4.111111,3.4444444,-7.5555553,0.56613755,-0.9893081,positive
52,196,57.11111,40.666668,-16.88889,33.11111,-16.222221,0.29404518,-2.1056774,negative
20,134,6.4444447,1.3333334,-5.5555553,10.444445,-4.888889,0.8292328,-2.133095,negative
241,70,48.333332,35.11111,-10.555555,25.11111,-14.555555,0.27405116,-1.9904121,negative
34,13,88.111115,62.333332,-29.11111,53.22222,-24.11111,0.3114367,-2.1549888,negative
185,188,62.11111,43.444443,-15.555555,35.77778,-20.222221,0.3004298,-2.0073802,negative
48,192,7.4444447,13.777778,-3.8888888,-7.5555553,11.444445,0.47623578,1.908457,negative
141,68,36.88889,20.444445,-8.888889,29.11111,-20.222221,0.4456523,-1.8485235,positive
160,187,60.88889,42.88889,-14.444445,34.22222,-19.777779,0.2973408,-1.9906267,negative
224,242,10.777778,15.777778,-9.222222,-2.8888888,12.111111,0.45454717,2.386597,negative
190,162,51.11111,37.88889,-19,29.333334,-10.333333,0.2984709,-2.4946074,negative
162,227,14.444445,17.333334,-11.555555,1.4444444,10.111111,0.42550126,2.7070513,negative
200,215,22.555555,29.444445,-17.777779,-1.4444444,19.222221,0.42076695,2.5610487,negative
166,182,72.55556,50.11111,-17.555555,42.444443,-24.88889,0.3112005,-1.9784946,negative
58,122,6.6666665,3.2222223,4.111111,3.1111112,-7.2222223,0.5515873,-0.9647966,positive
163,68,68.22222,50.11111,-14.333333,34.333332,-20,0.26505277,-1.9843078,negative
249,207,10.333334,16.555555,-7.7777777,-5.4444447,13.222222,0.43238926,2.2172632,negative
78,30,131.11111,108.44444,-40.88889,54.444443,-13.555555,0.24233662,-2.3950639,negative
85,101,26.777779,15.888889,-0.22222222,16.444445,-16.222221,0.4047922,-1.5585992,positive
37,126,6.7777777,3.1111112,5,3,-8,0.5813492,-0.89580745,positive
46,235,9.333334,15.777778,-10,-4.6666665,14.666667,0.5203994,2.3162425,negative
108,212,6.7777777,11.333333,-6.111111,-3.7777777,9.888889,0.51339465,2.2426493,negative
191,180,75.44444,51.555557,-20.555555,46.11111,-25.555555,0.31801003,-2.0221484,negative
33,117,8.222222,3.7777777,2.6666667,5.3333335,-8,0.53858024,-1.2332561,positive
109,130,18.88889,10.333334,-9.444445,17.555555,-8.111111,0.5481241,-2.1373706,negative
60,181,17.88889,23.88889,-7.5555553,-5.2222223,12.777778,0.28569087,2.1891353,negative
114,121,7.4444447,3.7777777,4.7777777,3.1111112,-7.888889,0.5282187,-0.91432446,positive
173,90,34.444447,18.777779,-18.555555,32.77778,-14.222222,0.4967188,-2.182442,negative
219,133,16.666668,6.6666665,-10.888889,20.444445,-9.555555,0.62726945,-2.1387432,negative
42,244,11.666667,17.222223,-9.777778,-3.4444444,13.222222,0.44603544,2.3917358,negative
125,149,0,0,0,0,0,0,0,negative
71,90,29.11111,16.777779,-1.8888888,19.444445,-17.555555,0.4204864,-1.6223308,positive
223,62,11.444445,3.7777777,-7,15,-8,0.6703704,-2.0487173,negative
80,95,26.666666,16.222223,-0.22222222,15.777778,-15.555555,0.39043593,-1.5673273,positive
148,116,7.6666665,3.5555556,3,4.6666665,-7.6666665,0.54473305,-1.1632453,positive
140,34,127.333336,97.888885,-42.77778,65.55556,-22.777779,0.28352436,-2.286636,negative
172,138,19.222221,9.111111,-11.888889,21.11111,-9.222222,0.6152501,-2.172099,negative
23,219,12,17.222223,-7.4444447,-4.111111,11.555555,0.37191358,2.2553325,negative
208,240,13,18.555555,-9.777778,-3.4444444,13.222222,0.42162097,2.3924873,negative
169,104,23.333334,16.222223,-7.5555553,14.444445,-6.888889,0.31471258,-2.1139183,negative
159,83,26.88889,14.444445,-14.666667,26,-11.333333,0.50381,-2.178321,negative
2,63,23.666666,13.333333,-2.5555556,16.777779,-14.222222,0.43502074,-1.6838473,positive
186,218,12.666667,17.777779,-9.111111,-3.1111112,12.222222,0.40134683,2.3826835,negative
179,101,147.22223,131.11111,-25.444445,36.88889,-11.444445,0.14110672,-2.3287346,negative
227,44,58,42.555557,-14.777778,30.555555,-15.777778,0.27198678,-2.0704656,negative
19,133,0,0,0,0,0,0,0,negative
81,145,20.11111,10.333334,-10.666667,20,-9.333333,0.53272784,-2.0623195,negative
133,181,49.555557,36.444443,-10.444445,24.88889,-14.444445,0.2656194,-1.9983681,negative
206,57,139,116.666664,-33,50,-17,0.19892381,-2.2971735,negative
236,117,58.444443,39.666668,-19,37.666668,-18.666666,0.33047688,-2.0994802,negative
170,189,63.333332,44.22222,-16,36.666668,-20.666666,0.30134642,-2.0089307,negative
152,18,130.44444,108.666664,-44.666668,55,-10.333333,0.2546684,-2.45498,negative
166,65,121.111115,88.111115,-43.666668,71.333336,-27.666666,0.316474,-2.2391438,negative
32,45,28.777779,16.444445,-4.111111,20.555555,-16.444445,0.42816728,-1.7353698,positive
192,51,127,104,-40.555557,54.77778,-14.222222,0.25013667,-2.3834376,negative
9,236,9.444445,14.333333,-4.888889,-4.888889,9.777778,0.37655354,2.0832295,negative
130,102,20.222221,12.777778,-12.777778,17.555555,-4.7777777,0.5751263,-2.3789442,negative
162,14,130.66667,108.55556,-41.22222,53.77778,-12.555555,0.24229442,-2.4089675,negative
42,201,74,51.444443,-20.333334,44,-23.666666,0.3066086,-2.042514,negative
28,114,4.666667,0.7777778,-5.2222223,8.444445,-3.2222223,0.984127,-2.222661,negative
71,187,16.222223,25.11111,-12,-7.3333335,19.333334,0.43121487,2.2543035,negative
151,163,48,37.444443,-16.333334,24,-7.6666665,0.2638465,-2.5174901,negative
45,89,6.4444447,0.33333334,-6.5555553,12.444445,-5.888889,0.9861111,-2.1239047,negative
208,90,10,2.6666667,-7.111111,14.555555,-7.4444447,0.79721206,-2.073429,negative
159,40,141.66667,119.55556,-32.77778,49.555557,-16.777779,0.19366461,-2.2948995,negative
23,129,1.5555556,0,-1.5555556,3.1111112,-1.5555556,0.7777778,-2.0943952,negative
83,81,74.44444,52,-22.666666,45,-22.333334,0.30741948,-2.0988503,negative
181,27,146.55556,135.11111,-16.555555,25.444445,-8.888889,0.09626316,-2.2645319,negative
129,188,76,53.444443,-21.88889,44.77778,-22.88889,0.30013013,-2.0790954,negative
70,177,61,42.333336,-13.333333,34.666668,-21.333334,0.30596185,-1.9426625,negative
164,49,141.77779,120.44444,-29.555555,46.77778,-17.222221,0.1794131,-2.2637377,negative
154,120,6.7777777,3.3333333,5.4444447,2.4444444,-7.888889,0.5694444,-0.820403,positive
132,223,13.444445,22.88889,-9.888889,-9.222222,19.11111,0.43312526,2.1195462,negative
181,186,60.444443,41.88889,-14.111111,34.88889,-20.777779,0.30702683,-1.9685109,negative
118,182,54.333332,39,-10,28,-18,0.28187475,-1.9106771,negative
97,186,11.777778,21.11111,-5.111111,-11.444445,16.555555,0.44266057,1.8636538,negative
37,76,13.333333,7.6666665,-13.444445,15.222222,-1.7777778,0.7230108,-2.5202148,negative
42,138,0.6666667,0.11111111,-0.5555556,1.1111112,-0.5555556,0.09259259,-2.0943952,negative
175,14,132.11111,109.22222,-41.11111,54.88889,-13.777778,0.24216007,-2.3911133,negative
147,92,30,17.555555,-2,19.666666,-17.666666,0.4143562,-1.6539259,positive
68,115,39,20.666668,-22.777779,38.88889,-16.11111,0.5235376,-2.0906491,negative
236,193,61.22222,42.77778,-17.333334,36.333332,-19,0.30314395,-2.0654206,negative
101,80,31.555555,18.555555,-1.4444444,20.222221,-18.777779,0.4120944,-1.620451,positive
122,91,28.777779,16.666668,-1.4444444,18.88889,-17.444445,0.420716,-1.6304086,positive
76,19,132.33334,109.44444,-39.77778,54.22222,-14.444445,0.23673333,-2.3759847,negative
74,88,127.55556,102.666664,-27.11111,50.88889,-23.777779,0.2046753,-2.139239,negative
32,113,7.7777777,3.4444444,3.2222223,4.888889,-8.111111,0.56349206,-1.175454,positive
200,147,0.44444445,0.22222222,-0.22222222,0.44444445,-0.22222222,0.11111111,-2.0943952,negative
178,25,55,39.88889,-15.777778,30.555555,-14.777778,0.2845817,-2.1188104,negative
41,75,65.44444,52.11111,-22.666666,31.333334,-8.666667,0.29780185,-2.3567543,negative
42,59,28.777779,15.888889,-3.1111112,20.88889,-17.777779,0.44514215,-1.680812,positive
57,89,125.44444,99.666664,-38.88889,58.11111,-19.222221,0.25774616,-2.3062038,negative
123,94,30.444445,17,-13.666667,27,-13.333333,0.4521822,-2.1009657,negative
89,195,76.55556,53.555557,-19.88889,44.444443,-24.555555,0.30023456,-2.020938,negative
93,147,9.888889,6.7777777,-3.7777777,6.5555553,-2.7777777,0.3494709,-2.0645137,negative
131,208,15,20.777779,-10.222222,-3.5555556,13.777778,0.3831675,2.3919957,negative
189,79,49.666668,36.555557,-10.222222,24.777779,-14.555555,0.2655346,-1.9845829,negative
102,73,140.55556,120.55556,-30.222221,45.11111,-14.888889,0.17863557,-2.3073962,negative
81,67,138.44444,117.888885,-31.666666,46.666668,-15,0.18855007,-2.3171885,negative
88,88,28.444445,16.666668,-2.4444444,18.88889,-16.444445,0.41330814,-1.6537874,positive
253,192,59.22222,41,-15.555555,35.11111,-19.555555,0.3074729,-2.020234,negative
146,125,83.111115,61.666668,-18.333334,41.333332,-23,0.2575994,-2.0195448,negative
114,238,10.666667,19.11111,-7.5555553,-8.888889,16.444445,0.46145898,2.0466826,negative
16,128,6.6666665,3.1111112,4,3.3333333,-7.3333335,0.56150794,-0.98581076,positive
10,137,2.6666667,0,-2.4444444,5.2222223,-2.7777777,1,-2.0561552,negative
226,69,29.333334,22.88889,-13.777778,16.555555,-2.7777777,0.5089938,-2.488979,negative
75,98,10.444445,3.7777777,-9.555555,14.777778,-5.2222223,0.8721458,-2.2729733,negative
202,63,10.555555,3.6666667,-6.2222223,13.444445,-7.2222223,0.65353537,-2.04457,negative
101,42,147.44444,133.33334,-19.88889,31.11111,-11.222222,0.115302496,-2.26361,negative
39,111,7.6666665,3.4444444,2.8888888,4.888889,-7.7777777,0.56291884,-1.1757725,positive
167,57,121.55556,90.22222,-43.77778,68.888885,-25.11111,0.3088128,-2.264402,negative
117,137,2.2222223,0.11111111,-2.3333333,4.3333335,-2,1,-2.123254,negative
75,113,44.22222,22.333334,-32.333332,49,-16.666666,0.62207055,-2.2966495,negative
110,196,65,45.555557,-16.777779,37.555557,-20.777779,0.29762968,-2.0225987,negative
133,182,35.444447,26.666666,-7.6666665,17,-9.333333,0.25607783,-2.2177355,negative
174,96,61,50.333332,-3.1111112,17.555555,-14.444445,0.17457852,-1.7204678,negative
35,112,23.88889,12.555555,-12.222222,23.11111,-10.888889,0.492526,-2.1333125,negative
198,127,48.22222,36,-8.222222,22.444445,-14.222222,0.24899939,-1.9083478,negative
160,210,16,22.666666,-11.111111,-4.4444447,15.555555,0.40393806,2.3864515,negative
58,232,13.555555,19.333334,-10.444445,-3.4444444,13.888889,0.42348316,2.402851,negative
215,219,10.222222,19.11111,-8.666667,-9,17.666666,0.49459508,2.0861003,negative
37,114,20.11111,12.555555,5.3333335,8.666667,-14,0.39369074,-1.1766617,positive
242,81,55.555557,37.11111,-26.444445,40.88889,-14.444445,0.42017567,-2.2744606,negative
57,89,24.555555,13.444445,-12,22.666666,-10.666667,0.47748852,-2.1297464,negative
144,169,18,19.88889,-11,2.6666667,8.333333,0.32496518,2.8348217,negative
55,128,5.4444447,2.7777777,5.5555553,1.2222222,-6.7777777,0.59391534,-0.6886007,positive
189,141,0,0,0,0,0,0,0,negative
226,83,116.888885,80.44444,-48.22222,78.77778,-30.555555,0.36206177,-2.2390528,negative
45,188,41.333336,29,-11,24,-13,0.29986525,-2.0407205,negative
148,169,18.666668,25,-13.444445,-2.7777777,16.222221,0.3961213,2.467752,negative
196,134,7.111111,3.6666667,4.111111,3.1111112,-7.2222223,0.5299824,-0.96631753,positive
133,108,55.444443,40.11111,-13.111111,29.555555,-16.444445,0.27598566,-2.0155542,negative
20,170,18.88889,24.666666,-13.333333,-2,15.333333,0.38746688,2.504391,negative
29,195,13.333333,20.333334,-4.7777777,-8.111111,12.888889,0.34230694,1.9430399,negative
75,149,11.888889,5.111111,-5.888889,13.111111,-7.2222223,0.57870835,-2.0186307,positive
18,209,60.77778,42.555557,-17.333334,36,-18.666666,0.30298224,-2.0669804,negative
83,143,64.77778,43.333332,-22.11111,43.22222,-21.11111,0.3412286,-2.1089952,negative
167,45,124,92.55556,-42.333332,68.333336,-26,0.29741433,-2.2478156,negative
78,128,64.22222,42.88889,-21.777779,42.88889,-21.11111,0.34023675,-2.1024415,negative
23,113,16.88889,10.111111,7.2222223,6.5555553,-13.777778,0.4513593,-0.97570044,positive
4,201,67.22222,46.77778,-19.777779,40.555557,-20.777779,0.30885938,-2.0752265,negative
190,81,51.555557,37.77778,-10.444445,25.88889,-15.444445,0.26725134,-1.9704217,negative
104,147,62.444443,43.11111,-18,38,-20,0.30910617,-2.0563772,negative
167,190,63.22222,45.11111,-18.555555,36.444443,-17.88889,0.29895782,-2.1126902,negative
86,155,12.888889,6.6666665,-6.2222223,12.444445,-6.2222223,0.3923854,-2.079296,negative
174,115,40.11111,25.222221,-19.11111,31.88889,-12.777778,0.42149335,-2.2186553,negative
245,93,112.111115,76.111115,-46.88889,77.44444,-30.555555,0.36963773,-2.2315576,negative
29,66,29.88889,16.777779,-4.2222223,21.777779,-17.555555,0.43824613,-1.7335443,positive
165,186,61.11111,42.333336,-13.222222,34.77778,-21.555555,0.3072572,-1.9408131,negative
128,140,33.555557,24.555555,-8.333333,17.666666,-9.333333,0.26620623,-2.0538902,negative
54,134,1.5555556,0,-1.5555556,3.1111112,-1.5555556,1,-2.0943952,negative
38,134,3.1111112,0,-3.1111112,6.2222223,-3.1111112,1,-2.0943952,negative
195,161,51.11111,37.333336,-16.444445,28.88889,-12.444445,0.29470626,-2.3165061,negative
252,181,13.888889,21.444445,-8.222222,-7.2222223,15.444445,0.38555545,2.141428,negative
57,119,33.666668,15.888889,-25.11111,39.22222,-14.111111,0.6356236,-2.2681484,negative
83,117,23,13.777778,-7.6666665,17.666666,-10,0.40220302,-2.005139,negative
4,40,23.333334,12.555555,-4.5555553,18.444445,-13.888889,0.4630599,-1.7836024,positive
92,56,140.66667,121.44444,-30.333334,44,-13.666667,0.17606053,-2.3267827,negative
235,120,4,0.33333334,-4.3333335,7.6666665,-3.3333333,1,-2.1563656,negative
27,57,90.111115,61,-31.11111,59.22222,-28.11111,0.33538663,-2.128801,negative
126,80,79.55556,66.44444,-25.333334,32.333332,-7,0.28962377,-2.4341934,negative
115,195,70.111115,49.88889,-17.333334,39,-21.666666,0.28835976,-2.015595,negative
42,203,67.111115,47.77778,-17.555555,37.77778,-20.222221,0.28979304,-2.0465353,negative
87,146,55.88889,36.666668,-18.777779,38.22222,-19.444445,0.34745374,-2.0818424,negative
58,58,137.44444,119,-31.333334,43.333332,-12,0.1809723,-2.3653848,negative
122,129,60.666668,45.444443,-12.333333,29,-16.666666,0.24809188,-1.9972415,negative
199,140,6.888889,3.6666667,4.3333335,2.6666667,-7,0.5138889,-0.91962,positive
83,54,127.44444,104.888885,-37.22222,52.444443,-15.222222,0.23450433,-2.3511817,negative
163,131,3.6666667,0.11111111,-2,6.3333335,-4.3333335,0.9722222,-1.871048,negative
85,101,26.777779,15.888889,-0.22222222,16.444445,-16.222221,0.4047922,-1.5585992,positive
123,187,72.55556,50.88889,-18.333334,41.666668,-23.333334,0.29855335,-2.0135245,negative
51,64,50.11111,34.666668,-14.333333,30.333334,-16,0.31010145,-2.030269,negative
153,78,37.444443,26.333334,-9.555555,21.444445,-11.888889,0.30020806,-2.0177794,negative
96,94,28.777779,15.888889,-12.666667,25.666666,-13,0.45154575,-2.084893,negative
176,100,66.88889,48.88889,-15.111111,34.555557,-19.444445,0.26862052,-2.00619,negative
218,147,0,0,0,0,0,0,0,negative
67,71,140.88889,121.44444,-31.222221,44.77778,-13.555555,0.17967218,-2.339758,negative
169,117,39,27.333334,-11.444445,23.222221,-11.777778,0.30714995,-2.0889142,negative
252,27,145.55556,133,-17.88889,27.777779,-9.888889,0.1044701,-2.2641287,negative
114,242,22.444445,30.555555,-14.555555,-4.888889,19.444445,0.3716949,2.395778,negative
138,116,8.222222,3.6666667,3.2222223,5.2222223,-8.444445,0.5591711,-1.1910701,positive
165,96,80.22222,59.88889,-18.11111,39.555557,-21.444445,0.25459513,-2.0363362,negative
170,226,8,17.555555,-5.3333335,-11.666667,17,0.5483297,1.872506,negative
178,16,131,108.333336,-40.22222,54.11111,-13.888889,0.23989888,-2.3850007,negative
189,115,7.888889,3.8888888,4.6666665,3.6666667,-8.333333,0.53858024,-0.96514446,positive
119,181,19.666668,28,-14.555555,-5.2222223,19.777779,0.40955147,2.3788457,negative
161,190,71.111115,51.555557,-19.333334,39,-19.666666,0.28591606,-2.102898,negative
34,131,1.8888888,0.22222222,-1.4444444,3.2222223,-1.7777778,0.9259259,-2.0561552,negative
107,191,78.111115,53.555557,-22.777779,48.22222,-25.444445,0.3146827,-2.0561104,negative
62,140,32.22222,18.88889,-15.333333,27.666666,-12.333333,0.4443531,-2.1672623,negative
165,99,118,83.22222,-43.22222,73.77778,-30.555555,0.33041757,-2.2077565,negative
208,154,13.888889,6.3333335,-8.444445,15.555555,-7.111111,0.77151674,-2.0669158,negative
147,111,7,3,4,4,-8,0.59126985,-1.0414338,positive
17,108,3.3333333,1.6666666,-3.8888888,4.4444447,-0.5555556,0.8759259,-2.463852,negative
53,53,130.22223,104.888885,-26.444445,51.22222,-24.777779,0.20048407,-2.117007,negative
78,107,20.666668,12.555555,3.4444444,10.444445,-13.888889,0.3952535,-1.3124995,positive
184,197,9.555555,17.444445,-9.222222,-7.2222223,16.444445,0.51518697,2.164262,negative
131,234,4.4444447,8.777778,-5.2222223,-3.8888888,9.111111,0.55661374,2.1935678,negative
219,134,5.2222223,2.5555556,5.111111,1.4444444,-6.5555553,0.6037037,-0.7304648,positive
79,154,1.5555556,0.22222222,-0.8888889,2.4444444,-1.5555556,0.2888889,-1.9196393,negative
64,49,128.88889,100.666664,-35.333332,60,-24.666666,0.246491,-2.211659,negative
177,85,118,83.44444,-43,73.333336,-30.333334,0.32860348,-2.2084136,negative
11,62,84.66667,58.22222,-28,53.666668,-25.666666,0.3227603,-2.124459,negative
216,17,141.88889,121.55556,-33.444443,47.22222,-13.777778,0.18946369,-2.3484151,negative
8,79,21,12.111111,1.5555556,12.555555,-14.111111,0.42233688,-1.4531144,positive
121,120,6.5555553,2.8888888,-7.2222223,9.111111,-1.8888888,0.8399471,-2.4337952,negative
241,145,0,0,0,0,0,0,0,negative
188,133,7.7777777,3.8888888,5,3.3333333,-8.333333,0.53858024,-0.92481726,positive
248,13,128.44444,95.666664,-47.666668,73,-25.333334,0.31315902,-2.2870803,negative
250,131,0,0,0,0,0,0,0,negative
19,184,11,19.333334,-5.6666665,-9.666667,15.333333,0.43115196,1.9378915,negative
208,34,21,11.555555,-11,19.666666,-8.666667,0.479958,-2.1623826,negative
173,158,11.777778,6.2222223,-3.7777777,10.222222,-6.4444447,0.47297516,-1.9046513,negative
206,61,12.222222,4.3333335,-7.2222223,15.444445,-8.222222,0.64589113,-2.0487173,negative
109,111,71.66667,50.333332,-19.333334,41.666668,-22.333334,0.29889232,-2.045165,negative
128,161,10.888889,5,-4.7777777,11.222222,-6.4444447,0.5409177,-1.9963073,negative
26,120,3.3333333,0.5555556,-3.6666667,6,-2.3333333,0.984127,-2.1787686,negative
92,62,139.33334,118.77778,-33.444443,47.555557,-14.111111,0.19369136,-2.3434038,negative
193,66,118.77778,85.888885,-43.333332,71,-27.666666,0.32066384,-2.2357008,negative
95,97,27.777779,15.666667,-12.777778,24.555555,-11.777778,0.4474942,-2.121346,negative
229,175,41,29,-12,24,-12,0.28683385,-2.091209,negative
203,93,11.888889,5.2222223,-10.666667,15.333333,-4.6666665,0.7601911,-2.332766,negative
173,93,0,0,0,0,0,0,0,negative
223,141,16.555555,7,-11.555555,20.11111,-8.555555,0.6402237,-2.191662,negative
4,188,14,19.88889,-7.2222223,-5.2222223,12.444445,0.3424082,2.2046695,negative
206,30,139.66667,117.55556,-31.666666,49,-17.333334,0.19250989,-2.2795098,negative
86,193,76.55556,54,-23.222221,45.444443,-22.222221,0.29957896,-2.1093748,negative
217,73,9.666667,3.1111112,-9.222222,14.444445,-5.2222223,0.82250714,-2.268176,negative
62,223,4.666667,10.444445,-5.3333335,-6,11.333333,0.5931498,2.0465877,negative
31,106,23.666666,14.111111,1.3333334,13.666667,-15,0.40322387,-1.4845796,positive
35,76,19.444445,12.666667,-15.222222,17.777779,-2.5555556,0.6374209,-2.5233247,negative
199,116,4.888889,0.33333334,-3.8888888,8.777778,-4.888889,0.94074076,-2.018925,negative
34,115,7.888889,3.6666667,3.1111112,4.7777777,-7.888889,0.5418871,-1.175454,positive
88,180,62.333332,43.666668,-15.555555,35.77778,-20.222221,0.3009182,-2.0087192,negative
185,84,31.333334,19.777779,-13.777778,24.222221,-10.444445,0.40409946,-2.1848617,negative
