age,job,marital,education,housing,loan,contact,day,month,duration,pdays,poutcome,Class
43,blue-collar,married,primary,yes,no,unknown,6,may,235,-1,unknown,negative
33,management,married,tertiary,yes,no,unknown,6,may,290,-1,unknown,negative
55,blue-collar,married,secondary,yes,no,unknown,6,may,232,-1,unknown,negative
38,blue-collar,married,secondary,yes,no,unknown,6,may,133,-1,unknown,negative
49,services,married,secondary,yes,yes,unknown,6,may,318,-1,unknown,negative
40,management,married,secondary,no,no,unknown,6,may,260,-1,unknown,negative
43,admin.,married,unknown,no,no,unknown,6,may,437,-1,unknown,negative
38,blue-collar,married,secondary,yes,no,unknown,6,may,402,-1,unknown,negative
58,services,married,secondary,yes,yes,unknown,6,may,85,-1,unknown,negative
57,technician,married,unknown,yes,no,unknown,6,may,125,-1,unknown,negative
32,unemployed,married,secondary,yes,no,unknown,6,may,501,-1,unknown,negative
58,blue-collar,divorced,unknown,yes,no,unknown,6,may,253,-1,unknown,negative
37,technician,married,tertiary,yes,no,unknown,6,may,149,-1,unknown,negative
46,technician,divorced,tertiary,yes,no,unknown,6,may,114,-1,unknown,negative
27,admin.,married,secondary,yes,no,unknown,6,may,243,-1,unknown,negative
43,blue-collar,married,secondary,yes,no,unknown,6,may,769,-1,unknown,negative
32,technician,single,secondary,yes,yes,unknown,6,may,135,-1,unknown,negative
40,admin.,single,secondary,yes,no,unknown,6,may,231,-1,unknown,negative
38,admin.,married,secondary,no,no,unknown,6,may,76,-1,unknown,negative
34,blue-collar,married,secondary,no,yes,unknown,6,may,199,-1,unknown,negative
47,blue-collar,married,primary,yes,no,unknown,6,may,152,-1,unknown,negative
42,housemaid,married,primary,yes,no,unknown,6,may,124,-1,unknown,negative
48,technician,married,secondary,yes,yes,unknown,6,may,424,-1,unknown,negative
29,self-employed,single,tertiary,yes,no,unknown,6,may,43,-1,unknown,negative
50,services,married,secondary,yes,no,unknown,6,may,154,-1,unknown,negative
52,technician,married,unknown,no,no,unknown,6,may,203,-1,unknown,negative
50,management,married,tertiary,no,no,unknown,6,may,326,-1,unknown,negative
58,retired,married,tertiary,no,no,unknown,6,may,393,-1,unknown,negative
46,blue-collar,divorced,primary,yes,no,unknown,6,may,241,-1,unknown,negative
38,technician,married,secondary,yes,no,unknown,6,may,483,-1,unknown,negative
46,blue-collar,married,secondary,yes,no,unknown,6,may,259,-1,unknown,negative
32,services,single,secondary,yes,no,unknown,6,may,227,-1,unknown,negative
51,blue-collar,married,primary,yes,no,unknown,6,may,673,-1,unknown,negative
39,admin.,single,secondary,yes,no,unknown,6,may,576,-1,unknown,negative
48,admin.,married,secondary,yes,no,unknown,6,may,180,-1,unknown,negative
36,entrepreneur,married,tertiary,yes,no,unknown,6,may,168,-1,unknown,negative
34,admin.,divorced,secondary,yes,no,unknown,6,may,90,-1,unknown,negative
40,technician,married,secondary,no,no,unknown,6,may,505,-1,unknown,negative
43,unemployed,married,secondary,yes,no,unknown,6,may,245,-1,unknown,negative
52,blue-collar,divorced,primary,yes,yes,unknown,6,may,186,-1,unknown,negative
33,technician,married,secondary,yes,no,unknown,6,may,623,-1,unknown,negative
49,management,single,tertiary,yes,no,unknown,6,may,496,-1,unknown,negative
32,management,single,tertiary,yes,no,unknown,6,may,118,-1,unknown,negative
39,admin.,single,secondary,yes,no,unknown,6,may,342,-1,unknown,negative
40,blue-collar,married,secondary,yes,no,unknown,6,may,225,-1,unknown,negative
38,technician,single,tertiary,yes,no,unknown,6,may,185,-1,unknown,negative
43,management,married,secondary,yes,no,unknown,6,may,196,-1,unknown,negative
39,services,married,secondary,yes,no,unknown,6,may,276,-1,unknown,negative
54,blue-collar,married,primary,yes,no,unknown,6,may,76,-1,unknown,negative
38,technician,single,tertiary,yes,no,unknown,6,may,87,-1,unknown,negative
40,blue-collar,married,secondary,yes,no,unknown,6,may,195,-1,unknown,negative
55,admin.,married,secondary,yes,no,unknown,6,may,744,-1,unknown,negative
42,management,married,tertiary,yes,no,unknown,6,may,765,-1,unknown,negative
39,blue-collar,married,secondary,yes,no,unknown,6,may,262,-1,unknown,negative
40,blue-collar,married,primary,yes,no,unknown,6,may,119,-1,unknown,negative
32,blue-collar,married,secondary,yes,no,unknown,6,may,198,-1,unknown,negative
55,admin.,married,secondary,yes,no,unknown,6,may,150,-1,unknown,negative
45,blue-collar,married,secondary,no,no,unknown,6,may,241,-1,unknown,negative
35,management,single,tertiary,yes,no,unknown,6,may,181,-1,unknown,negative
58,technician,divorced,secondary,no,no,unknown,6,may,196,-1,unknown,negative
35,admin.,married,secondary,yes,no,unknown,6,may,149,-1,unknown,negative
49,services,married,primary,yes,no,unknown,6,may,246,-1,unknown,negative
34,technician,single,tertiary,yes,no,unknown,6,may,112,-1,unknown,negative
36,blue-collar,married,secondary,yes,no,unknown,6,may,309,-1,unknown,negative
24,self-employed,single,secondary,yes,no,unknown,6,may,278,-1,unknown,negative
34,technician,married,secondary,yes,no,unknown,6,may,140,-1,unknown,negative
51,admin.,divorced,secondary,yes,no,unknown,6,may,136,-1,unknown,negative
50,self-employed,married,unknown,yes,no,unknown,6,may,101,-1,unknown,negative
32,services,single,secondary,yes,no,unknown,6,may,144,-1,unknown,negative
42,blue-collar,married,unknown,yes,no,unknown,6,may,238,-1,unknown,negative
50,technician,married,secondary,yes,no,unknown,6,may,354,-1,unknown,negative
40,services,married,secondary,no,no,unknown,6,may,79,-1,unknown,negative
46,management,divorced,unknown,yes,no,unknown,6,may,187,-1,unknown,negative
37,management,married,tertiary,yes,yes,unknown,6,may,451,-1,unknown,negative
34,blue-collar,married,secondary,yes,yes,unknown,6,may,159,-1,unknown,negative
44,blue-collar,married,secondary,yes,yes,unknown,6,may,409,-1,unknown,negative
40,admin.,single,secondary,yes,yes,unknown,6,may,170,-1,unknown,negative
37,technician,married,secondary,yes,no,unknown,6,may,608,-1,unknown,positive
33,blue-collar,single,secondary,no,no,unknown,6,may,243,-1,unknown,negative
35,blue-collar,married,secondary,yes,no,unknown,6,may,145,-1,unknown,negative
58,blue-collar,divorced,secondary,no,no,unknown,6,may,112,-1,unknown,negative
39,blue-collar,married,primary,yes,no,unknown,6,may,262,-1,unknown,negative
43,blue-collar,married,secondary,yes,no,unknown,6,may,124,-1,unknown,negative
39,unemployed,married,primary,yes,no,unknown,6,may,53,-1,unknown,negative
36,services,single,primary,yes,no,unknown,6,may,134,-1,unknown,negative
57,retired,single,secondary,no,yes,unknown,6,may,204,-1,unknown,negative
36,admin.,single,secondary,yes,no,unknown,6,may,186,-1,unknown,negative
50,blue-collar,married,primary,yes,no,unknown,6,may,678,-1,unknown,negative
55,blue-collar,married,secondary,yes,no,unknown,6,may,182,-1,unknown,negative
44,self-employed,married,tertiary,yes,no,unknown,6,may,162,-1,unknown,negative
44,services,divorced,secondary,yes,no,unknown,6,may,27,-1,unknown,negative
39,housemaid,single,primary,yes,no,unknown,6,may,699,-1,unknown,negative
46,blue-collar,married,unknown,yes,no,unknown,6,may,43,-1,unknown,negative
39,blue-collar,married,secondary,yes,no,unknown,6,may,97,-1,unknown,negative
40,blue-collar,married,primary,yes,no,unknown,6,may,283,-1,unknown,negative
50,management,married,tertiary,yes,no,unknown,6,may,323,-1,unknown,negative
31,management,single,secondary,yes,no,unknown,6,may,82,-1,unknown,negative
37,admin.,single,secondary,yes,no,unknown,6,may,310,-1,unknown,negative
39,management,single,secondary,yes,no,unknown,6,may,185,-1,unknown,negative
51,blue-collar,married,primary,yes,no,unknown,6,may,47,-1,unknown,negative
41,technician,married,secondary,yes,no,unknown,6,may,145,-1,unknown,negative
41,technician,married,secondary,yes,yes,unknown,6,may,204,-1,unknown,negative
43,blue-collar,married,secondary,no,no,unknown,6,may,187,-1,unknown,negative
30,services,single,secondary,yes,no,unknown,6,may,30,-1,unknown,negative
54,management,divorced,primary,no,no,unknown,6,may,472,-1,unknown,negative
43,blue-collar,divorced,secondary,yes,yes,unknown,6,may,448,-1,unknown,negative
59,management,divorced,tertiary,yes,yes,unknown,6,may,264,-1,unknown,negative
47,technician,married,unknown,yes,no,unknown,6,may,169,-1,unknown,negative
40,blue-collar,married,primary,yes,no,unknown,6,may,288,-1,unknown,negative
32,technician,married,secondary,yes,no,unknown,6,may,176,-1,unknown,negative
29,blue-collar,married,secondary,yes,no,unknown,6,may,215,-1,unknown,negative
36,blue-collar,married,secondary,yes,no,unknown,6,may,337,-1,unknown,negative
55,unemployed,married,tertiary,no,no,unknown,6,may,278,-1,unknown,negative
30,blue-collar,divorced,secondary,yes,no,unknown,6,may,188,-1,unknown,negative
39,admin.,single,secondary,yes,no,unknown,6,may,174,-1,unknown,negative
39,blue-collar,divorced,secondary,yes,no,unknown,6,may,226,-1,unknown,negative
50,blue-collar,divorced,secondary,yes,no,unknown,6,may,190,-1,unknown,negative
44,blue-collar,married,secondary,yes,no,unknown,6,may,111,-1,unknown,negative
37,technician,single,secondary,yes,no,unknown,6,may,164,-1,unknown,negative
46,admin.,married,primary,yes,yes,unknown,6,may,157,-1,unknown,negative
32,technician,single,unknown,no,no,unknown,6,may,46,-1,unknown,negative
37,management,single,tertiary,yes,yes,unknown,6,may,374,-1,unknown,negative
29,blue-collar,married,secondary,yes,no,unknown,6,may,349,-1,unknown,negative
41,blue-collar,married,secondary,yes,no,unknown,6,may,325,-1,unknown,negative
45,blue-collar,married,primary,yes,no,unknown,6,may,233,-1,unknown,negative
57,retired,divorced,secondary,yes,no,unknown,6,may,531,-1,unknown,negative
48,blue-collar,single,secondary,yes,no,unknown,6,may,153,-1,unknown,negative
60,retired,married,secondary,no,no,unknown,6,may,80,-1,unknown,negative
26,admin.,single,secondary,yes,no,unknown,6,may,232,-1,unknown,negative
58,retired,married,secondary,yes,no,unknown,6,may,118,-1,unknown,negative
34,admin.,married,secondary,yes,no,unknown,6,may,190,-1,unknown,negative
41,blue-collar,married,primary,yes,yes,unknown,6,may,238,-1,unknown,negative
50,management,divorced,secondary,yes,no,unknown,6,may,82,-1,unknown,negative
49,entrepreneur,married,secondary,yes,yes,unknown,6,may,198,-1,unknown,negative
44,admin.,married,unknown,no,yes,unknown,6,may,160,-1,unknown,negative
44,blue-collar,married,primary,yes,no,unknown,6,may,211,-1,unknown,negative
31,technician,married,secondary,yes,yes,unknown,6,may,120,-1,unknown,negative
34,blue-collar,single,tertiary,yes,no,unknown,6,may,136,-1,unknown,negative
46,management,single,unknown,yes,no,unknown,6,may,269,-1,unknown,negative
42,management,married,tertiary,no,no,unknown,6,may,157,-1,unknown,negative
52,admin.,married,secondary,yes,no,unknown,6,may,128,-1,unknown,negative
29,management,single,tertiary,yes,no,unknown,6,may,211,-1,unknown,negative
53,retired,married,primary,yes,no,unknown,6,may,267,-1,unknown,negative
43,blue-collar,married,secondary,yes,no,unknown,6,may,371,-1,unknown,negative
38,management,married,secondary,yes,no,unknown,6,may,288,-1,unknown,negative
46,management,married,tertiary,yes,no,unknown,6,may,221,-1,unknown,negative
48,management,divorced,unknown,yes,no,unknown,6,may,427,-1,unknown,negative
30,admin.,divorced,secondary,yes,yes,unknown,6,may,310,-1,unknown,negative
44,blue-collar,married,primary,no,no,unknown,6,may,158,-1,unknown,negative
31,housemaid,married,primary,yes,no,unknown,6,may,604,-1,unknown,negative
42,services,single,secondary,yes,no,unknown,6,may,198,-1,unknown,negative
40,management,single,tertiary,yes,no,unknown,6,may,145,-1,unknown,negative
52,admin.,married,secondary,yes,no,unknown,6,may,247,-1,unknown,negative
45,blue-collar,divorced,secondary,yes,no,unknown,6,may,179,-1,unknown,negative
48,blue-collar,married,secondary,yes,no,unknown,6,may,73,-1,unknown,negative
45,blue-collar,married,primary,yes,no,unknown,6,may,263,-1,unknown,negative
34,blue-collar,married,unknown,yes,no,unknown,6,may,13,-1,unknown,negative
34,blue-collar,married,primary,yes,no,unknown,6,may,79,-1,unknown,negative
46,blue-collar,married,secondary,yes,no,unknown,6,may,416,-1,unknown,negative
49,services,divorced,secondary,yes,no,unknown,6,may,162,-1,unknown,negative
50,technician,married,primary,yes,no,unknown,6,may,129,-1,unknown,negative
34,admin.,single,secondary,yes,no,unknown,6,may,150,-1,unknown,negative
40,unemployed,single,secondary,yes,no,unknown,6,may,43,-1,unknown,negative
36,admin.,married,secondary,yes,no,unknown,6,may,191,-1,unknown,negative
59,blue-collar,divorced,unknown,yes,no,unknown,6,may,26,-1,unknown,negative
45,blue-collar,married,secondary,yes,no,unknown,6,may,250,-1,unknown,negative
36,self-employed,married,tertiary,yes,no,unknown,6,may,146,-1,unknown,negative
56,services,married,secondary,yes,no,unknown,6,may,416,-1,unknown,negative
42,services,divorced,secondary,yes,yes,unknown,6,may,121,-1,unknown,negative
30,admin.,married,secondary,yes,no,unknown,6,may,114,-1,unknown,negative
30,student,single,tertiary,yes,no,unknown,6,may,289,-1,unknown,negative
47,self-employed,married,unknown,yes,no,unknown,6,may,225,-1,unknown,negative
33,blue-collar,married,secondary,yes,no,unknown,6,may,123,-1,unknown,negative
36,admin.,married,secondary,yes,no,unknown,6,may,130,-1,unknown,negative
39,services,divorced,primary,yes,no,unknown,6,may,161,-1,unknown,negative
56,admin.,divorced,secondary,yes,no,unknown,6,may,149,-1,unknown,negative
39,blue-collar,divorced,unknown,yes,no,unknown,6,may,268,-1,unknown,negative
42,technician,married,secondary,yes,no,unknown,6,may,259,-1,unknown,negative
52,blue-collar,married,secondary,no,no,unknown,6,may,26,-1,unknown,negative
36,admin.,divorced,secondary,yes,no,unknown,6,may,153,-1,unknown,negative
35,entrepreneur,married,secondary,yes,no,unknown,6,may,424,-1,unknown,negative
47,technician,married,secondary,yes,no,unknown,6,may,179,-1,unknown,negative
59,services,divorced,secondary,yes,yes,unknown,6,may,97,-1,unknown,negative
57,blue-collar,married,primary,yes,yes,unknown,6,may,383,-1,unknown,negative
38,management,married,unknown,yes,no,unknown,6,may,440,-1,unknown,negative
46,unemployed,married,secondary,yes,no,unknown,6,may,23,-1,unknown,negative
34,blue-collar,married,secondary,no,no,unknown,6,may,195,-1,unknown,negative
38,technician,married,unknown,yes,no,unknown,6,may,87,-1,unknown,negative
56,blue-collar,married,secondary,yes,no,unknown,6,may,427,-1,unknown,negative
41,blue-collar,single,primary,yes,yes,unknown,6,may,189,-1,unknown,negative
52,technician,married,unknown,no,no,unknown,6,may,195,-1,unknown,negative
54,services,married,secondary,no,no,unknown,6,may,179,-1,unknown,negative
61,retired,married,secondary,yes,yes,unknown,6,may,179,-1,unknown,negative
53,entrepreneur,married,secondary,no,no,unknown,6,may,69,-1,unknown,negative
47,technician,married,secondary,yes,no,unknown,6,may,105,-1,unknown,negative
53,blue-collar,married,primary,yes,no,unknown,6,may,266,-1,unknown,negative
46,services,married,secondary,yes,no,unknown,6,may,524,-1,unknown,negative
39,blue-collar,divorced,primary,yes,yes,unknown,6,may,96,-1,unknown,negative
56,technician,divorced,secondary,yes,no,unknown,6,may,155,-1,unknown,negative
55,services,divorced,primary,yes,no,unknown,6,may,162,-1,unknown,negative
44,management,married,tertiary,yes,no,unknown,6,may,352,-1,unknown,negative
37,technician,married,primary,yes,no,unknown,6,may,76,-1,unknown,negative
35,blue-collar,married,primary,yes,no,unknown,6,may,154,-1,unknown,negative
55,blue-collar,married,secondary,yes,no,unknown,6,may,310,-1,unknown,negative
37,services,married,secondary,yes,no,unknown,6,may,390,-1,unknown,negative
30,technician,single,secondary,yes,no,unknown,6,may,369,-1,unknown,negative
37,blue-collar,married,primary,yes,yes,unknown,6,may,112,-1,unknown,negative
36,technician,single,secondary,yes,no,unknown,6,may,341,-1,unknown,negative
38,technician,married,secondary,yes,no,unknown,6,may,79,-1,unknown,negative
41,admin.,divorced,primary,yes,no,unknown,6,may,140,-1,unknown,negative
48,retired,married,secondary,no,yes,unknown,6,may,315,-1,unknown,negative
55,services,divorced,secondary,yes,no,unknown,6,may,262,-1,unknown,negative
28,services,divorced,secondary,no,no,unknown,6,may,174,-1,unknown,negative
54,services,married,secondary,yes,no,unknown,6,may,138,-1,unknown,negative
30,blue-collar,married,secondary,no,no,unknown,6,may,526,-1,unknown,negative
48,technician,married,tertiary,no,no,unknown,6,may,135,-1,unknown,negative
31,self-employed,married,secondary,yes,no,unknown,6,may,36,-1,unknown,negative
38,blue-collar,married,secondary,yes,no,unknown,6,may,1906,-1,unknown,negative
37,blue-collar,married,secondary,yes,no,unknown,6,may,219,-1,unknown,negative
37,services,single,unknown,yes,no,unknown,6,may,147,-1,unknown,negative
56,blue-collar,married,primary,yes,yes,unknown,6,may,407,-1,unknown,negative
