At3,At6,At7,At8,At9,At10,Class
4.0896,10.1907,86.3984,22.9415,1.024,192.106,negative
3.2331,30.0035,27.8475,-13.6954,25.6015,78.4666,negative
3.058,2.558,8.1116,-13.4637,16.169,234.602,negative
2.78,19.3121,16.1185,-9.4908,56.0565,197.445,negative
2.3149,14.3448,-6.908,-9.6018,38.1314,162.358,negative
2.9834,1.9518,-23.523,11.7761,0.226,132.719,negative
2.8454,-24.454,-25.9433,11.334,1.228,171.96,negative
3.0837,-6.1004,-38.1196,-12.0952,6.845,263.348,negative
3.0101,-32.2986,41.3698,-20.6375,2.1522,329.579,negative
2.5933,22.2469,11.1188,-7.8032,14.19,107.513,negative
3.9713,17.2429,51.3861,-29.1995,1.9921,346.239,negative
2.4031,18.7946,13.3886,3.5509,23.3338,76.7357,negative
2.4928,31.4747,18.5466,6.3908,23.425,184.21,negative
2.5752,-25.5734,-25.4924,-3.8536,6.518,242.106,negative
2.5658,31.1743,23.9472,-8.1753,1.3937,210.866,negative
2.5145,37.5401,6.5357,-5.5475,0.638,145.696,negative
2.4433,34.4309,19.4041,-6.9568,18.419,192.16,negative
3.7987,37.0051,65.7207,14.2353,2.712,218.662,negative
2.3096,8.6645,-18.0061,10.9604,79.4844,161.749,negative
2.3324,-8.0461,17.5656,9.9813,17.929,53.4503,negative
2.1945,3.9625,-8.2376,2.9172,42.315,135.144,negative
2.932,31.9808,28.3,6.6446,1.129,198.882,negative
2.9868,-117.267,89.9887,23.0827,17.724,277.313,negative
2.4281,6.3929,20.5919,9.8976,17.2732,157.231,negative
3.5292,28.7515,67.9722,18.8744,6.2195,285.997,negative
3.0245,47.2363,46.4616,15.9629,3.713,262.058,negative
2.4456,-19.0605,-23.4546,5.4537,1.9639,187.887,negative
2.1055,-15.4833,7.3755,11.1393,4.176,200.477,negative
2.4141,11.1126,8.5403,4.8509,78.748,169.005,negative
2.2055,-13.5799,-6.8066,11.5805,17.4488,116.823,negative
2.6107,38.7981,15.164,10.4323,3.5355,226.558,negative
2.2516,9.8947,10.0579,-7.2618,31.8219,175.094,negative
3.0874,-29.7807,62.0248,16.3129,14.573,305.318,negative
3.3217,-38.872,80.0073,22.2258,2.984,319.867,negative
2.1156,-13.585,-2.5324,-10.4481,32.0404,203.513,negative
2.3918,17.6169,13.219,-8.0259,65.011,65.8902,negative
3.6211,-50.4275,-65.0604,-8.1588,0.1081,383.599,negative
2.7243,-4.2906,-10.2902,-9.0885,6.93,173.789,negative
2.4698,30.5904,22.7937,-3.6981,19.724,228.153,negative
2.9172,61.7676,-13.4235,13.6138,1.087,169.837,negative
2.9368,26.8358,-14.4813,19.037,19.977,118.517,negative
2.5821,-24.4907,-23.0998,-11.5562,17.831,186.169,negative
3.0253,-120.403,51.7147,14.6913,8.6575,211.858,negative
2.8698,11.4203,17.6953,-15.0672,82.8799,83.9734,negative
2.3883,25.2185,15.2242,-11.02,68.464,158.83,negative
3.5485,41.2638,83.1004,-8.6471,0.2763,237.781,negative
3.9639,-85.4238,68.7195,-15.8098,0.6696,254.693,negative
2.971,21.8764,31.9335,-18.6999,5.3847,256.118,negative
2.7189,-48.1352,-38.0575,9.545,4.5898,282.387,negative
3.5981,-66.878,30.696,-19.4972,0.794,273.901,negative
2.0986,1.6898,-7.898,-4.8491,8.5814,133.457,negative
2.081,-14.9099,5.9191,-11.4327,56.521,182.309,negative
3.2177,-3.7433,-28.9219,-12.2948,5.7152,212.955,negative
2.8264,17.0108,34.8474,-9.8419,14.53,215.223,negative
3.7411,-35.405,29.1815,19.7623,4.122,364.982,negative
2.3454,-36.883,-23.0419,-10.2571,35.625,43.7536,negative
2.667,31.8744,20.7756,7.7843,7.608,170.48,negative
2.7619,47.5821,-9.4224,8.4213,7.1441,137.348,negative
2.3579,33.6239,17.9717,2.6727,8.5878,141.871,negative
2.6959,7.2105,-19.2635,-9.913,8.7515,215.707,negative
2.5308,-10.6634,21.8452,13.6102,8.526,217.377,negative
2.4871,-15.3437,9.2633,11.9746,47.9304,128.131,negative
3.1594,11.606,22.1001,10.4483,1.0148,69.6275,negative
2.2989,1.6386,-6.8364,4.3863,54.2205,223.327,negative
2.5539,1.024,21.6145,4.5104,20.8407,171.033,negative
2.541,-9.0837,9.9208,-15.8225,78.773,140.182,negative
3.972,-10.9403,70.3318,-22.4139,1.2669,349.885,negative
2.6493,13.2986,19.358,-13.7786,2.073,180.333,negative
2.2553,0.7686,-5.2321,4.9075,56.4005,142.859,negative
2.1833,-0.4145,2.2463,3.8834,33.97,252.016,negative
3.7827,-53.3876,49.7881,20.7582,2.5821,332.585,negative
3.5604,90.83,57.0513,11.1907,5.9931,219.884,negative
2.7275,-87.1527,40.9113,-5.2842,5.308,254.139,negative
2.6959,-48.9599,-18.9337,-9.4184,0.125,210.714,negative
2.9472,-30.7985,-37.444,19.2442,69.094,94.9161,negative
2.3838,0.4564,-6.377,-3.9695,37.287,230.014,negative
2.3483,-24.816,-7.7716,-1.8324,12.938,134.474,negative
2.7033,10.4975,-13.2944,5.16,0.2976,248.599,negative
2.1222,-1.8113,9.6718,0,2e-04,118.189,negative
3.0927,8.9519,-24.6513,-5.7971,3.4724,217.62,negative
2.7694,11.8881,-26.385,9.2888,4.4274,191.113,negative
3.444,-45.0756,44.1096,19.3974,0.533,295.65,negative
2.4099,-32.1474,-18.1186,-10.5491,0.3082,262.888,negative
2.8132,35.9477,40.7527,-5.4943,8.2676,142.795,negative
2.3829,1.1589,-10.3469,9.4186,35.2698,165.139,negative
2.5051,7.9259,6.9172,5.2721,21.817,141.462,negative
3.6898,-20.7682,71.7015,14.4934,0.123,340.839,negative
2.8379,-25.2715,29.7617,-5.9572,5.173,233.504,negative
2.3655,-10.422,-18.4222,8.9212,24.262,222.838,negative
3.5029,-19.7617,40.3463,-18.0331,2.957,310.397,negative
2.1222,1.8458,-7.5664,4.2152,74.6152,179.885,negative
2.86,-48.3086,24.9629,-2.6712,0.4341,197.124,negative
2.5682,-17.2506,-27.258,-14.7233,48.5567,228.125,negative
3.6294,27.6814,59.2579,-6.9685,5.254,283.419,negative
2.6794,18.3913,22.1769,18.9498,18.65,77.5384,negative
2.3551,22.6674,-4.1781,-6.7637,8.3828,179.516,negative
2.4191,-10.8994,-10.1658,10.5847,46.9567,97.3209,negative
2.4249,-23.6191,-14.3202,-9.2264,5.932,159.226,negative
2.3784,-12.3142,-10.9453,-4.0712,20.643,128.14,negative
3.4348,106.233,57.73,-22.0443,9.0346,210.203,negative
2.4362,14.9739,13.8627,10.3602,23.367,197.529,negative
2.2742,21.7069,20.1332,11.3888,30.652,125.416,negative
2.9883,6.2692,16.2665,12.0407,8.191,215.527,negative
3.4283,-5.4196,49.1044,-10.1769,8.2377,233.607,negative
2.5587,7.6545,-8.9151,-5.6478,23.721,118.679,negative
4.1613,97.0851,82.8087,-29.6453,3.2764,264.476,negative
2.7551,-31.573,-16.0592,-16.013,6.166,309.411,negative
3.3116,33.4214,18.4291,13.8125,0.6261,213.416,negative
3.4713,31.8274,70.9064,58.148,22.529,277.398,negative
2.5653,-13.1926,-16.2096,4.5179,21.073,99.2327,negative
2.3589,12.2868,18.3755,-10.408,29.7652,177.847,negative
2.6405,22.9476,15.8569,4.5488,20.1575,159.01,negative
2.8663,34.5464,15.8798,6.632,7.136,217.28,negative
2.6212,13.4919,23.5966,-11.1086,21.0958,158.988,negative
2.6942,-35.2253,-30.0301,8.7423,5.153,174.052,negative
2.2577,14.4049,17.5536,-4.1332,19.4594,76.6494,negative
2.4914,-33.6594,-14.4753,7.1181,30.148,99.3175,negative
3.1154,-111.158,46.3781,11.8901,8.293,230.3,negative
2.2014,-2.8651,15.3604,-9.4155,6.251,155.282,negative
2.1477,14.998,0.9276,11.4311,29.7285,172.714,negative
2.9763,42.3198,31.0888,-10.1393,10.4919,209.684,negative
2.2175,24.9824,18.1984,-10.7838,0.572,162.121,negative
2.8159,41.2841,47.6989,11.2755,10.1148,237.736,negative
3.0746,19.0333,60.0375,-13.6801,9.437,229.416,negative
2.5735,-27.9605,-15.7714,-9.7642,15.71,76.5837,negative
2.4571,4.7521,17.2153,5.7761,6.437,161.127,negative
2.6702,28.1225,-17.0134,-10.1084,5.8315,194.634,negative
2.9183,34.1966,59.3038,18.4333,0.619,113.551,negative
2.07,0.2502,-4.9255,6.0936,53.587,43.9599,negative
3.2249,48.6755,-33.3573,-21.6704,1.5388,408.453,negative
2.634,-101.12,59.0806,8.3743,2.8508,277.881,negative
3.9738,-179.053,75.5048,31.2204,5.931,254.744,negative
2.3531,37.3274,33.2677,16.9149,10.9465,242.224,negative
2.5283,31.2249,20.7355,-9.7801,7.067,226.629,negative
2.0512,2.6669,-12.8175,1e-04,77.229,79.9193,negative
2.2923,22.6966,10.6717,-5.4483,11.5884,209.775,negative
2.73,-42.045,-20.474,7.3276,3.9659,203.657,negative
2.567,15.7147,22.9081,-4.5372,27.8917,181.831,negative
2.7392,-20.3305,-34.7392,-8.7253,2.0311,175.065,negative
2.4116,10.901,12.7104,10.5489,33.041,44.4753,negative
2.6556,15.9402,8.8205,7.689,4.752,94.0805,negative
2.6232,16.6679,12.9589,-8.2808,11.7582,138.647,negative
2.7271,9.5314,20.6289,9.2319,20.244,87.6333,negative
2.9292,-63.3836,-72.3311,17.5967,0.875,317.562,negative
3.1074,-163.214,71.5944,17.2717,1.357,258.131,negative
3.1173,-17.0897,-29.9275,-12.9796,5.16,324.141,negative
3.2367,87.5353,85.5687,-6.1278,1.57,243.295,negative
2.617,-6.887,20.2385,19.8442,37.1267,127.82,negative
2.6253,26.6471,30.6792,-2.2054,8.782,182.141,negative
2.3627,12.2698,18.2534,10.7756,20.6196,96.7668,negative
2.3541,22.0759,13.7412,-0.9055,9.3744,180.579,negative
2.0065,-15.5719,7.6167,11.0509,5.88,171.3,negative
3.5263,15.5443,69.876,-20.9311,14.1164,204.233,negative
2.7288,38.1599,30.7423,8.1883,4.412,146.661,negative
2.48,-9.7153,-10.7173,4.161,11.235,159.082,negative
3.0092,26.7409,37.5168,12.1553,1.8934,236.85,negative
2.5205,-63.8415,16.1869,-6.1091,9.697,299.406,negative
2.3253,-24.0771,-14.5591,9.0712,4.575,107.02,negative
2.608,-6.5245,-12.303,-13.8577,16.232,84.9105,negative
2.3212,21.1833,13.7308,8.0624,15.7217,170.12,negative
2.3385,1.4462,2.6585,8.4352,77.7643,149.374,negative
2.1287,3.5491,-11.1057,-5.4224,17.9072,137.714,negative
3.3687,46.2564,59.8515,14.7941,6.423,314.41,negative
2.5334,22.2255,8.0834,-14.1437,11.74,161.406,negative
2.3054,20.7083,12.7382,2.9013,9.438,179.16,negative
2.5434,16.7214,17.6908,-14.6188,5.736,148.227,negative
2.4005,38.0135,9.9818,6.042,12.5354,166.636,negative
2.5152,27.506,23.8404,13.9186,14.4579,113.943,negative
2.0881,1.2375,-7.0857,-4.8478,29.2598,236.766,negative
3.1956,17.9581,51.0997,8.8946,4.4386,138.361,negative
3.2369,43.8639,59.8664,-15.5018,19.89,237.713,negative
2.3909,19.6882,-15.1212,1.8099,37.7264,178.868,negative
2.5257,-18.4033,-12.248,15.8738,44.407,198.768,negative
2.2999,-2.9404,-7.9366,-6.1496,62.18,203.754,negative
4.3035,-64.9838,78.7445,35.7266,1.102,275.318,negative
2.9859,-10.8439,-50.4617,-8.8212,47.392,198.364,negative
2.6522,-48.6004,20.9658,31.5966,54.509,175.194,negative
3.3015,37.5944,32.893,-17.3517,2.379,234.512,negative
2.7555,-13.2997,19.1969,5.4596,3.597,255.342,negative
2.5871,27.5738,37.0206,-2.9455,27.593,190.35,negative
2.8918,71.3189,41.3572,12.6148,6.3982,288.958,negative
2.5179,16.3392,11.422,8.841,10.1102,76.8999,negative
2.1732,-22.6056,-18.8925,10.7376,14.4397,172.572,negative
3.6494,62.5564,63.3321,50.38,1.7505,279.018,negative
2.5775,21.727,-17.8951,-7.3121,6.219,180.699,negative
3.2262,23.6958,27.381,20.9731,10.685,84.5853,negative
2.8293,-10.664,-19.7029,-15.5974,10.9128,199.445,negative
2.9365,-17.9499,-47.5956,-31.5711,10.159,305.255,negative
2.1629,0,-1e-04,-10.8913,81.1385,168.663,negative
2.4969,8.453,15.2155,7.4016,1.5977,145.424,negative
2.8132,24.8857,20.802,17.6662,7.4795,146.09,negative
2.7427,35.3588,78.7654,7.6861,9.4384,221.48,negative
3.654,-52.4575,71.395,-21.2811,2.762,288.565,negative
2.94,16.6808,13.377,-8.7971,27.4184,155.091,negative
2.1945,14.3543,4.3614,11.7594,76.331,189.484,negative
2.7243,31.0558,31.9063,9.6898,10.5513,103.707,negative
2.7903,-14.9419,18.6392,-13.8596,1.9542,104.142,negative
2.5296,18.5377,-10.6566,8.3678,17.533,173.458,negative
2.2,0,0,16.4525,47.7751,154.638,negative
2.5521,-50.8447,18.6473,-6.9135,6.6964,132.384,negative
3.5863,-94.0671,88.7359,-18.1384,6.999,228.298,negative
2.7987,-0.2935,15.5327,11.3887,8.988,211.217,negative
2.5617,5.0768,21.8971,12.1541,0.6027,229.513,negative
3.3922,19.2355,37.4746,-8.7009,0.468,215.892,negative
2.5682,42.3612,16.1316,-8.967,8.767,119.08,negative
3.1534,-76.1022,45.9467,14.3961,3.628,285.788,negative
2.9759,-13.3445,-6.6957,-7.5508,7.0604,170.414,negative
3.1984,-1.6209,64.9926,-14.3242,18.082,108.385,negative
2.1319,14.0221,-5.3863,10.2706,81.2793,136.507,negative
2.673,53.2289,-17.7458,7.3992,5.014,212.108,negative
2.8407,39.0495,44.8403,8.2418,39.0638,267.019,negative
2.42,-17.9803,-13.7842,-8.3405,17.1252,248.03,negative
2.637,29.2412,24.9286,10.5468,9.9904,164.816,negative
2.4914,2.9631,-15.3943,-9.7413,16.1307,186.619,negative
2.2788,17.0142,10.1953,9.062,34.5976,178.035,negative
2.7147,-24.6696,-26.6872,-11.6003,0.0821,231.651,negative
2.4401,-6.1788,17.2294,-20.4713,64.5349,143.721,negative
2.8351,-27.4683,18.2293,26.5948,3.9914,334.944,negative
2.7455,33.2437,19.6353,7.6692,37.9035,202.109,negative
2.1599,24.187,18.1689,0,61.216,237.147,negative
3.1119,-80.291,30.0402,-11.7257,8.372,277,negative
2.9146,-1.5213,-15.5366,-17.5093,2.1651,225.079,negative
2.5971,-9.3686,2.8332,-7.1182,41.0922,212.261,negative
2.1351,13.3091,-4.4109,-7.2198,32.861,251.47,negative
2.3473,14.4956,20.3017,-13.202,45.299,244.401,negative
2.1569,-15.1635,4.742,11.4747,31.776,172.725,negative
2.5916,4.0507,14.2319,6.3935,56.2862,24.4249,negative
2.8058,-32.7976,51.479,11.4571,4.6368,295.183,negative
2.3075,-1.5617,-13.1519,14.2434,51.0269,226.682,negative
2.5809,-10.8717,25.3223,10.9802,1.472,169.177,negative
3.3729,7.2615,54.667,-26.1526,3.5171,337.57,negative
3.0086,3.6477,33.1031,-16.0253,13.0282,193.971,negative
3.7121,46.6175,55.6288,-13.0858,5.7611,228,negative
2.7903,-12.0118,13.7674,10.8267,24.196,123.845,negative
2.8382,-43.4217,-33.8379,-11.3684,2.939,195.604,negative
2.6599,-62.802,30.4447,-15.4645,7.651,299.782,negative
2.0881,22.3653,13.108,6.1568,24.5335,141.78,negative
4.0213,55.0845,77.8264,15.3498,0.6513,264.63,negative
2.6599,4.6504,-20.5805,-8.8878,2.8753,139.923,negative
2.2,15.0011,-0.7681,11.2238,18.3994,221.305,negative
2.9809,3.9404,-20.228,-9.6304,8.915,91.0665,negative
2.2822,-17.0072,-18.1344,-6.0106,27.282,133.77,negative
2.4713,11.5509,14.6478,-7.9248,3.1678,119.874,negative
2.854,7.781,36.6955,7.6006,27.696,260.092,negative
2.8573,-11.4545,-11.5408,11.0801,16.8734,272.352,negative
3.1915,22.5951,23.7578,20.2932,18.3709,126.665,negative
2.6508,11.4541,15.1813,9.8838,1.338,160.99,negative
2.2041,2.0375,-14.4329,9.6854,21.49,108.234,negative
2.2467,-13.6331,-4.4017,-10.9517,16.7394,77.5018,negative
3.0465,10.3476,39.0333,5.8314,14.874,179.055,negative
2.8156,-10.7681,23.5939,21.1059,30.825,117.54,negative
2.5955,3.4453,22.5903,-15.253,81.7955,89.9973,negative
2.2553,22.5169,12.3937,-1.9347,79.283,122.258,negative
3.853,82.5422,108.833,29.265,0.983,161.938,negative
3.6719,-73.1891,52.2989,30.2453,6.811,283.679,negative
2.0273,-1.1138,7.8255,5.8563,23.962,84.7853,negative
3.1546,-32.5491,-44.2358,17.3529,3.131,183.871,negative
3.4572,-96.9012,58.3096,25.5367,11.476,242.005,negative
2.7408,-7.7626,-28.7584,8.8217,5.5742,172.991,negative
3.528,6.9051,33.604,17.3942,2.433,173.885,negative
3.1908,51.4269,23.8581,14.3367,5.2373,182.452,negative
2.9309,64.9744,29.6956,-10.3543,11.9427,181.511,negative
2.8837,30.7659,28.6154,-14.9461,69.0844,37.6417,negative
3.6457,7.7462,50.6642,28.822,4.034,253.121,negative
3.7361,37.7003,63.4861,-6.4359,1.932,275.424,negative
3.0137,18.0017,25.3594,11.9947,11.117,177.301,negative
3.0654,18.3394,36.2814,-6.557,5.7949,227.657,negative
2.5453,-27.0839,-9.6642,-7.8812,47.847,193.412,negative
2.5289,12.062,-14.7138,-10.8676,1.318,199.388,negative
4.2401,-65.9405,67.0984,-16.0677,2.931,333.991,negative
2.3304,-2.7765,6.1605,-7.3755,9.3001,102.422,negative
2.4057,10.4659,20.0241,-9.7223,21.175,163.808,negative
3.2394,-48.4876,33.95,-4.8831,3.4835,293.046,negative
2.2967,-14.1712,13.8887,4.454,17.392,196.769,negative
2.0273,0,0,-8.8582,66.733,131.543,negative
2.6946,19.4698,-14.6052,12.6059,6.303,243.653,negative
3.1101,-11.465,-14.1498,14.1619,21.156,189.873,negative
3.328,39.4864,103.942,-5.0639,7.0973,226.194,negative
3.4263,-109.98,-59.5665,49.1951,22.7735,221.971,negative
4.4451,92.306,93.7667,-43.16,2.9341,257.85,negative
3.1002,-12.5463,21.3601,-9.1016,23.4123,69.8538,negative
2.7392,-73.3769,-30.3659,5.3509,4.6236,267.363,negative
2.3636,-0.5808,1.7487,7.7898,62.452,170.972,negative
2.9731,-85.9442,-53.9602,15.2288,1.197,242.81,negative
2.6469,26.5912,31.1901,-19.8829,23.0914,259.555,negative
3.0312,45.197,42.6022,-11.2161,1.2986,232.56,negative
2.702,0.4375,18.5603,7.8242,41.559,124.563,negative
3.4586,-46.6524,68.0245,18.4844,0.146,315.008,negative
2.4742,10.2273,-25.0007,-15.3124,44.799,56.6157,negative
2.6721,20.6441,49.9228,16.6606,9.203,78.6901,negative
2.4108,-14.6172,-10.393,5.7839,58.2819,192.35,negative
2.5629,22.1474,-12.9443,-8.0966,56.148,73.9966,negative
2.5315,-3.9476,-24.1313,-9.2681,25.1126,155.765,negative
2.7536,34.8554,11.9309,-8.3732,10.25,165.614,negative
2.8162,19.4029,34.2698,-8.7065,6.1626,79.0171,negative
2.0774,15.2486,-7.1802,11.1366,21.21,228.697,negative
2.7181,26.6826,14.4977,-10.5612,56.785,131.205,negative
3.0243,16.7438,50.671,-11.1705,8.986,261.066,negative
2.7497,5.5964,-19.4625,5.2032,8.974,86.0026,negative
2.382,1.1459,-18.2508,9.1073,10.896,207.304,negative
2.2856,-1.0824,6.4007,-6.5963,35.7431,125.86,negative
3.5398,-127.342,56.014,-10.9973,3.737,233.673,negative
2.382,-0.7341,5.7769,6.3507,18.0235,190.144,negative
2.7189,-40.1157,7.5009,-8.7051,8.262,184.267,negative
3.0086,-31.8996,-11.4761,-21.9605,13.377,309.814,negative
2.2833,8.7664,23.2664,3.2946,89.7323,89.1692,negative
2.499,43.0525,-15.4933,-5.9025,89.9535,123.945,negative
2.7945,17.372,34.0336,-9.2374,1.8977,148.198,negative
2.7135,27.1944,31.5476,-10.674,18.6544,136.253,negative
3.4298,-24.3046,59.5604,14.1694,2.628,337.462,negative
2.2292,-23.4139,-11.2425,-5.8789,68.5155,71.3941,negative
2.2455,-15.6198,-18.3342,6.4114,23.936,110.033,negative
2.3627,13.2568,-17.4548,1.8392,19.5461,145.109,negative
2.4949,-28.5714,17.6233,7.953,15.096,101.912,negative
2.7292,33.2157,12.8453,14.9905,21.6256,195.583,negative
2.6518,7.8902,20.5957,14.1454,48.493,150.95,negative
3.1064,27.7922,46.697,-21.9829,6.1306,238.417,negative
2.6299,20.4544,24.3449,-13.1891,7.038,129.592,negative
3.742,63.0407,116.765,16.3865,1.687,200.465,negative
2.179,0.3834,-4.1781,-6.0185,3.5463,208.628,negative
2.5145,-3.1009,-17.7864,-3.2959,42.108,85.2292,negative
2.6212,-24.037,-15.7704,3.1691,3.1526,221.526,negative
2.3802,-70.2871,26.9926,7.092,0.7494,204.643,negative
3.0013,-77.1456,-32.3139,17.4248,8.691,185.927,negative
2.7694,51.3984,39.3195,-14.7688,2.646,186.887,negative
2.3128,13.7432,-16.6016,5.0771,19.3573,145.145,negative
3.0527,41.6349,84.604,-24.542,17.086,271.141,negative
2.9172,37.1921,41.2236,-8.8082,2.5772,194.185,negative
3.0212,-15.2355,17.186,-25.5749,38.976,187.149,negative
2.1818,-0.4561,-15.8707,-13.4793,56.732,226.456,negative
2.0986,-1.1919,7.6258,5.5067,70.3421,218.094,negative
3.0434,-10.5779,28.694,-8.6808,18.3976,146.372,negative
2.8142,46.9384,22.3427,-19.2893,7.886,215.599,negative
3.63,-31.7936,65.881,-23.0369,9.612,328.604,negative
2.3945,-12.8011,-10.7453,-13.8429,15.4009,207.913,negative
3.3115,-7.0561,57.3965,-25.5727,5.185,318.982,negative
3.0263,-33.1753,-33.2579,15.2095,5.5932,309.468,negative
2.2648,12.6401,11.7952,-4.5298,78.1246,114.414,negative
2.4322,18.6186,18.1889,4.5549,33.344,146.562,negative
2.3243,4.1559,-8.7134,6.449,4.875,239.226,negative
3.3073,57.701,59.9175,15.4044,1.3107,237.622,negative
3.6349,57.4468,48.7189,26.0972,9.4551,224.235,negative
3.0092,4.0119,23.1823,-9.0349,6.121,123.831,negative
3.7525,-66.1234,39.0716,13.4314,0.035,263.59,negative
2.7352,25.7274,9.4193,19.8557,10.506,133.345,negative
2.3444,10.2965,22.9021,7.8267,9.323,178.204,negative
3.9898,66.3115,83.0857,12.3989,3.0278,253.311,negative
3.2475,-53.2852,-7.6113,11.7364,4.366,277.076,negative
2.8774,92.3153,-40.3148,-23.1875,7.2099,158.941,negative
2.1319,-13.9186,6.0317,9.177,66.374,154.086,negative
3.293,6.7223,51.4013,-12.9949,6.85,240.119,negative
2.4495,-14.0365,-13.5974,-12.8798,9.393,93.9195,negative
2.7962,-21.0314,-30.3696,-12.9368,15.638,113.718,negative
2.9894,-86.6429,34.6284,11.84,6.159,256.009,negative
2.9031,4.6148,18.862,-12.3309,4.9132,133.565,negative
3.3256,8.34,40.4314,-17.4561,3.174,235.107,negative
2.7701,-0.2337,-18.5089,-11.9716,11.5874,195.272,negative
2.6042,22.6513,12.6911,8.8932,5.3844,180.055,negative
2.8876,-5.9763,-34.0836,12.4266,19.187,208.484,negative
2.3865,13.4757,13.6071,-9.9932,15.312,166.529,negative
2.4771,10.8002,26.7207,-12.7504,39.8253,75.9838,negative
2.596,48.2507,-6.9606,10.1302,9.868,128.034,negative
2.5051,3.9917,22.4926,-9.9256,0.085,170.775,negative
2.3181,32.2449,-16.329,-9.4179,60.5491,26.0889,negative
3.0959,-80.2914,-80.3631,-20.8974,9.5897,279.075,negative
2.8873,46.4817,67.4394,12.201,36.8773,49.882,negative
3.071,-26.8627,-18.5278,-14.1066,9.0883,230.897,negative
3.7968,16.2602,60.3927,-17.422,2.555,256.515,negative
2.3473,-0.406,8.8387,10.7925,35.801,160.436,negative
2.4556,-20.8306,-28.8526,-12.6656,13.729,159.411,negative
2.3522,-2.3935,6.7419,-4.0054,35.427,155.95,negative
2.6566,8.3265,29.3381,-17.9981,12.3195,206.939,negative
3.1921,-26.0331,-85.6091,-12.8237,2.661,373.445,negative
3.7798,22.7669,77.3155,-11.7304,1.3536,288.764,negative
2.9865,-8.4624,18.1999,10.0273,8.724,174.955,negative
2.9474,48.6623,19.6038,-16.7628,14.5122,102.807,negative
2.4048,7.7434,16.317,-6.5633,9.2572,138.538,negative
4.0443,67.4301,71.4133,18.9853,3.7039,198.406,negative
3.2015,33.0096,60.642,-6.508,0.857,271.063,negative
2.8442,-55.7825,-45.0453,-15.821,61.5552,124.957,negative
2.6527,-25.0464,44.8621,-11.3247,34.613,168.147,negative
2.9248,17.1299,-15.2806,-11.5951,4.324,137.016,negative
3.1524,-99.193,-69.3832,21.4538,0.36,322.166,negative
2.953,8.5121,22.7668,17.8465,47.7302,81.4037,negative
3.2543,0.0501,44.5544,12.1678,10.649,198.327,negative
2.4893,18.4128,19.4601,8.5961,55.7262,103.012,negative
3.3511,67.0179,77.5083,29.5555,10.34,188.939,negative
2.7024,-99.2929,59.3745,11.451,4.2637,231.15,negative
3.07,-1.0962,-22.7595,10.4226,3.4,195.922,negative
2.1688,-14.9342,3.4386,11.8166,80.3533,218.84,negative
2.7435,17.9975,19.0403,-14.6256,10.618,124.78,negative
