At1,At3,At4,At6,At7,At8,At9,At10,Class
53.6832,2.8048,0.3777,-33.6288,-22.3987,14.2476,0.803,295.812,negative
108.261,3.9109,0.0908,50.724,90.2158,18.3796,1.873,230.846,negative
64.713,3.5062,0.1649,22.1605,56.6713,-9.7075,1.569,209.056,negative
63.6676,2.5877,0.3256,45.3996,63.7663,10.6671,20.872,122.622,negative
49.8142,2.372,0.5096,-46.6986,-30.2335,10.8811,14.103,92.7215,negative
47.4667,2.7181,0.3502,57.3802,33.9482,-11.3089,11.762,223.254,negative
41.504,2.6794,0.249,-40.125,-31.0859,17.9862,12.8677,225.89,negative
47.1637,2.9363,0.2606,30.0344,40.5783,-6.9531,7.132,180.522,negative
70.6596,3.1274,0.1529,-77.6508,48.7238,12.3933,11.138,253.993,negative
66.5662,3.5894,0.1552,35.167,40.3408,20.895,0.4,261.59,negative
28.3371,2.968,0.3337,27.1233,22.0479,-15.7731,7.208,107.15,negative
53.7088,2.8695,0.2984,20.2522,53.7607,-12.9033,11.677,252.365,negative
79.7124,3.3244,0.2914,10.1771,-28.5291,-18.2423,2.129,340.809,negative
30.251,2.6946,0.3495,-1.3097,17.8866,-9.1995,2.103,154.642,negative
20.7708,2.5815,0.4404,6.1544,11.5784,14.5851,72.2425,228.28,negative
27.1848,2.4893,0.4052,-17.8425,14.9077,7.5929,47.377,183.708,negative
66.8289,2.8979,0.3896,-96.7076,-28.5553,-22.971,5.1606,325.446,negative
35.8341,2.7864,0.2649,21.3774,-18.5377,17.1248,6.11,151.76,negative
57.8911,2.8497,0.2346,88.1908,-36.4026,14.4477,8.217,193.871,negative
62.7644,3.7026,0.1807,34.1638,64.2319,-10.954,4.1234,171.784,negative
30.3706,3.0177,0.3005,-18.1745,-15.7373,9.9684,6.7334,160.596,negative
23.3751,2.3243,0.5924,28.3051,4.9827,-7.8915,33.8435,94.5324,negative
101.178,3.1982,0.152,58.0917,109.953,17.8454,3.1693,170.111,negative
39.2852,2.7396,0.3461,47.5036,37.0007,-4.512,11.679,254.953,negative
12.7592,2.2162,0.7234,15.1407,-4.8943,-11.5795,1.2142,105.064,negative
34.2513,2.7202,0.2762,-16.3295,-18.29,11.951,4.939,238.184,negative
23.2118,2.2455,0.5568,-23.5159,-19.3164,-10.2216,7.755,114.905,negative
43.0546,2.5676,0.2625,-9.9563,30.6469,10.863,12.089,149.596,negative
20.7417,2.4669,0.4573,2.6314,-10.302,-8.5521,16.395,151.372,negative
22.3238,2.5231,0.4888,28.8057,10.4378,-11.5998,18.82,206.474,negative
79.6309,3.466,0.1556,73.8548,71.5445,18.1939,2.3084,270.704,negative
32.9957,2.4175,0.5507,20.9195,26.5732,-10.0969,71.066,65.1353,negative
60.012,2.9398,0.2389,63.7436,29.51,-13.7127,11.1868,196.59,negative
26.1033,2.7657,0.3105,0.2545,-7.5265,-11.0293,5.4609,182.494,negative
40.0436,3.3093,0.1673,43.8255,22.922,-18.7429,1.6058,147.6,negative
18.8932,2.4822,0.5239,3.915,-16.1011,-9.6919,14.71,170.615,negative
43.9241,2.7202,0.381,-10.3197,-22.4855,10.0655,21.329,66.8513,negative
23.6577,2.243,0.5657,-32.3346,16.0048,10.2052,26.831,126.2,negative
28.4739,2.6862,0.2945,26.7542,12.1834,-16.0947,25.431,30.4329,negative
70.0225,3.3192,0.1654,-74.3157,60.8729,14.111,3.902,256.658,negative
72.7908,3.5405,0.1803,34.9796,74.514,15.0871,4.2311,202.542,negative
30.5807,2.2253,0.5298,-19.9214,-13.3648,-4.5491,0.0648,129.373,negative
35.086,3.1159,0.2688,-10.5013,20.5008,-5.0981,11.3154,177.42,negative
31.3015,2.4616,0.418,39.4292,16.4468,-6.6409,7.923,220.319,negative
25.7334,2.7316,0.4527,6.2344,22.7043,-0.9389,49.1483,67.7852,negative
19.6633,2.2304,0.6176,-20.4804,-14.1482,2.7477,81.0899,211.998,negative
42.7735,2.7447,0.2646,-27.2832,-27.861,-23.4385,13.269,277.779,negative
23.9467,2.634,0.446,-18.8146,12.5722,-8.6566,60.493,185.734,negative
37.6122,2.7404,0.3345,6.1052,21.3123,10.0353,28.521,220.166,negative
22.241,2.2529,0.6536,0.7829,10.3637,9.4599,32.6097,185.545,negative
27.506,2.7263,0.338,-28.9954,12.4763,-11.2782,3.3162,187.61,negative
21.1305,2.4057,0.4676,-26.9401,-12.1122,-10.1223,81.2274,168.833,negative
27.515,2.6196,0.4034,-14.2964,-16.8821,9.1943,8.977,173.972,negative
31.5473,2.5993,0.3371,-1.0313,-21.8471,11.3766,10.6245,196.962,negative
18.0693,2.3598,0.7162,-19.5487,-12.7659,6.8677,84.2593,185.565,negative
67.9187,2.9001,0.2605,-0.1913,29.7202,15.8403,9.654,232.656,negative
27.8546,2.882,0.4173,-12.7839,-19.3784,9.745,4.1367,213.389,negative
81.8495,2.772,0.2604,-98.2812,25.5609,24.6676,16.194,237.432,negative
23.4123,2.4997,0.4684,8.6813,14.9779,-13.7075,39.4624,212.326,negative
70.2288,3.1828,0.2553,-19.6781,65.1319,-19.9625,1.562,321.541,negative
34.1392,2.5599,0.3994,33.6157,16.5571,-9.5372,13.7301,112.276,negative
29.0976,2.6243,0.3919,12.7534,6.2127,11.7229,36.077,194.115,negative
29.4748,2.8264,0.3743,-19.2304,-15.1459,11.1788,10.721,162.78,negative
38.941,3.2844,0.2234,23.2233,27.294,-13.0111,13.913,131.992,negative
20.8484,2.437,0.5082,-26.4809,-10.5577,-9.4669,68.6674,100.45,negative
88.0174,3.2456,0.1823,77.0907,78.2005,2.3756,6.986,243.888,negative
59.0112,3.5361,0.1691,48.3117,45.5126,-17.2875,1.8811,206.842,negative
79.539,3.4649,0.1793,21.7908,75.6075,-11.0191,1.6851,267.36,negative
106.364,4.3237,0.0584,10.6809,83.0956,-23.9498,0.624,244.643,negative
34.9792,3.0222,0.247,4.3277,13.4747,16.9388,4.075,94.4528,negative
12.4899,2.1688,0.6915,15.9987,-8.5835,10.5907,45.6611,217.134,negative
55.8434,3.2007,0.2123,-27.225,-27.5871,9.9968,5.4306,233.588,negative
68.7354,2.9251,0.2175,46.1909,45.2258,-11.3574,9.3666,153.897,negative
64.5226,2.5557,0.3115,79.1655,-40.6169,-7.4207,0.47,198.596,negative
31.5737,2.6258,0.3006,14.159,-5.5612,12.28,29.603,135.206,negative
38.3448,2.8238,0.3781,40.6911,26.0716,-5.8822,0.1899,177.974,negative
37.7253,2.7716,0.2758,19.6874,33.9511,7.8238,15.834,256.048,negative
26.7751,2.6556,0.4199,19.1387,14.3378,-11.7582,66.0281,57.7037,negative
33.0776,2.5126,0.3963,12.1478,-23.3928,-7.7522,29.307,97.1445,negative
42.1712,2.4829,0.4539,45.024,17.3649,-9.1849,10.7626,124.56,negative
67.2302,2.9664,0.2896,-126.614,59.9437,10.6782,13.9446,204.926,negative
62.3261,2.7574,0.3217,60.5019,49.8049,7.7899,73.9247,122.613,negative
63.7006,3.2033,0.2549,65.4462,46.0652,-11.9541,8.519,245.152,negative
36.852,3.0052,0.2184,19.2474,29.5049,6.2066,8.877,98.7117,negative
38.7558,2.8041,0.3108,40.2922,14.8127,-9.8638,3.952,148.485,negative
57.7702,3.146,0.2272,33.752,43.2779,-4.8554,6.527,154.146,negative
88.5562,3.6856,0.1452,74.4441,72.9694,10.4241,0.8794,230.344,negative
41.745,3.1065,0.2504,36.2267,34.9348,11.3817,1.2137,167.026,negative
17.2692,2.2504,0.5562,1.2627,-6.3159,5.3486,40.0799,206.442,negative
23.1041,2.4281,0.4216,-15.7757,-11.8597,10.5502,21.8327,202.634,negative
35.315,2.6871,0.3145,44.3245,29.9203,-9.4979,5.231,151.136,negative
30.7339,2.5484,0.4583,-17.5294,-25.4043,-12.3432,4.661,192.529,negative
46.3706,2.9206,0.3109,26.5122,32.6991,-13.6362,2.447,264.805,negative
47.0893,2.9763,0.1911,13.9659,39.1249,-7.5246,2.621,180.709,negative
19.7221,2.6248,0.5196,7.4801,13.3605,-13.2124,31.983,132.292,negative
32.9203,3.2348,0.2679,13.4766,28.0548,-17.264,13.181,130.225,negative
31.4417,2.9827,0.333,23.7303,21.7099,10.6866,27.914,96.3967,negative
77.8088,3.233,0.1901,67.6469,77.1651,-10.7477,19.558,201.848,negative
71.9672,3.4757,0.2371,-26.1392,61.4417,-17.0144,2.8019,335.801,negative
37.4443,3.0257,0.2667,6.9242,27.5978,-18.7103,7.341,162.335,negative
94.8276,4.0896,0.0905,10.1907,86.3984,22.9415,1.024,192.106,negative
38.0902,3.2331,0.2619,30.0035,27.8475,-13.6954,25.6015,78.4666,negative
27.1239,3.058,0.3132,2.558,8.1116,-13.4637,16.169,234.602,negative
28.9475,2.78,0.2988,19.3121,16.1185,-9.4908,56.0565,197.445,negative
12.9683,2.3149,0.7458,14.3448,-6.908,-9.6018,38.1314,162.358,negative
35.7536,2.9834,0.267,1.9518,-23.523,11.7761,0.226,132.719,negative
43.9643,2.8454,0.3212,-24.454,-25.9433,11.334,1.228,171.96,negative
58.6495,3.0837,0.1814,-6.1004,-38.1196,-12.0952,6.845,263.348,negative
72.6419,3.0101,0.2794,-32.2986,41.3698,-20.6375,2.1522,329.579,negative
20.9402,2.5933,0.4235,22.2469,11.1188,-7.8032,14.19,107.513,negative
91.6993,3.9713,0.1243,17.2429,51.3861,-29.1995,1.9921,346.239,negative
17.8663,2.4031,0.6482,18.7946,13.3886,3.5509,23.3338,76.7357,negative
24.9509,2.4928,0.4566,31.4747,18.5466,6.3908,23.425,184.21,negative
37.8835,2.5752,0.3298,-25.5734,-25.4924,-3.8536,6.518,242.106,negative
34.9294,2.5658,0.3505,31.1743,23.9472,-8.1753,1.3937,210.866,negative
26.8589,2.5145,0.4465,37.5401,6.5357,-5.5475,0.638,145.696,negative
26.889,2.4433,0.4468,34.4309,19.4041,-6.9568,18.419,192.16,negative
77.8141,3.7987,0.1644,37.0051,65.7207,14.2353,2.712,218.662,negative
20.2467,2.3096,0.6275,8.6645,-18.0061,10.9604,79.4844,161.749,negative
19.8657,2.3324,0.5953,-8.0461,17.5656,9.9813,17.929,53.4503,negative
18.4491,2.1945,0.8051,3.9625,-8.2376,2.9172,42.315,135.144,negative
39.4796,2.932,0.3474,31.9808,28.3,6.6446,1.129,198.882,negative
112.635,2.9868,0.1918,-117.267,89.9887,23.0827,17.724,277.313,negative
27.1373,2.4281,0.4851,6.3929,20.5919,9.8976,17.2732,157.231,negative
73.2648,3.5292,0.1718,28.7515,67.9722,18.8744,6.2195,285.997,negative
61.374,3.0245,0.2108,47.2363,46.4616,15.9629,3.713,262.058,negative
31.257,2.4456,0.4086,-19.0605,-23.4546,5.4537,1.9639,187.887,negative
12.6846,2.1055,0.7137,-15.4833,7.3755,11.1393,4.176,200.477,negative
12.8557,2.4141,0.79,11.1126,8.5403,4.8509,78.748,169.005,negative
13.4592,2.2055,0.8162,-13.5799,-6.8066,11.5805,17.4488,116.823,negative
28.7248,2.6107,0.3358,38.7981,15.164,10.4323,3.5355,226.558,negative
12.641,2.2516,0.8235,9.8947,10.0579,-7.2618,31.8219,175.094,negative
76.4482,3.0874,0.2257,-29.7807,62.0248,16.3129,14.573,305.318,negative
97.3151,3.3217,0.1692,-38.872,80.0073,22.2258,2.984,319.867,negative
13.109,2.1156,0.7739,-13.585,-2.5324,-10.4481,32.0404,203.513,negative
20.4623,2.3918,0.5355,17.6169,13.219,-8.0259,65.011,65.8902,negative
84.3787,3.6211,0.2297,-50.4275,-65.0604,-8.1588,0.1081,383.599,negative
30.15,2.7243,0.2642,-4.2906,-10.2902,-9.0885,6.93,173.789,negative
36.4567,2.4698,0.522,30.5904,22.7937,-3.6981,19.724,228.153,negative
45.4678,2.9172,0.1936,61.7676,-13.4235,13.6138,1.087,169.837,negative
29.4682,2.9368,0.2718,26.8358,-14.4813,19.037,19.977,118.517,negative
32.4134,2.5821,0.3351,-24.4907,-23.0998,-11.5562,17.831,186.169,negative
71.3468,3.0253,0.2047,-120.403,51.7147,14.6913,8.6575,211.858,negative
27.8936,2.8698,0.3549,11.4203,17.6953,-15.0672,82.8799,83.9734,negative
23.8686,2.3883,0.5153,25.2185,15.2242,-11.02,68.464,158.83,negative
95.6947,3.5485,0.1259,41.2638,83.1004,-8.6471,0.2763,237.781,negative
86.7133,3.9639,0.1275,-85.4238,68.7195,-15.8098,0.6696,254.693,negative
66.7069,2.971,0.2694,21.8764,31.9335,-18.6999,5.3847,256.118,negative
48.8204,2.7189,0.5826,-48.1352,-38.0575,9.545,4.5898,282.387,negative
67.9187,3.5981,0.1342,-66.878,30.696,-19.4972,0.794,273.901,negative
19.6321,2.0986,0.741,1.6898,-7.898,-4.8491,8.5814,133.457,negative
12.9651,2.081,0.7469,-14.9099,5.9191,-11.4327,56.521,182.309,negative
45.5298,3.2177,0.1926,-3.7433,-28.9219,-12.2948,5.7152,212.955,negative
38.9699,2.8264,0.3908,17.0108,34.8474,-9.8419,14.53,215.223,negative
87.8842,3.7411,0.1899,-35.405,29.1815,19.7623,4.122,364.982,negative
32.0222,2.3454,0.4966,-36.883,-23.0419,-10.2571,35.625,43.7536,negative
33.1706,2.667,0.3918,31.8744,20.7756,7.7843,7.608,170.48,negative
41.9654,2.7619,0.2976,47.5821,-9.4224,8.4213,7.1441,137.348,negative
27.8675,2.3579,0.5965,33.6239,17.9717,2.6727,8.5878,141.871,negative
25.5991,2.6959,0.4995,7.2105,-19.2635,-9.913,8.7515,215.707,negative
28.2338,2.5308,0.4065,-10.6634,21.8452,13.6102,8.526,217.377,negative
22.9956,2.4871,0.4169,-15.3437,9.2633,11.9746,47.9304,128.131,negative
27.0944,3.1594,0.3332,11.606,22.1001,10.4483,1.0148,69.6275,negative
17.1072,2.2989,0.5628,1.6386,-6.8364,4.3863,54.2205,223.327,negative
24.4446,2.5539,0.4385,1.024,21.6145,4.5104,20.8407,171.033,negative
22.7103,2.541,0.3683,-9.0837,9.9208,-15.8225,78.773,140.182,negative
97.1547,3.972,0.1395,-10.9403,70.3318,-22.4139,1.2669,349.885,negative
35.7748,2.6493,0.4439,13.2986,19.358,-13.7786,2.073,180.333,negative
17.0875,2.2553,0.5667,0.7686,-5.2321,4.9075,56.4005,142.859,negative
17.725,2.1833,0.7738,-0.4145,2.2463,3.8834,33.97,252.016,negative
90.8484,3.7827,0.1766,-53.3876,49.7881,20.7582,2.5821,332.585,negative
80.5967,3.5604,0.0999,90.83,57.0513,11.1907,5.9931,219.884,negative
58.649,2.7275,0.3839,-87.1527,40.9113,-5.2842,5.308,254.139,negative
40.2965,2.6959,0.292,-48.9599,-18.9337,-9.4184,0.125,210.714,negative
50.0449,2.9472,0.2021,-30.7985,-37.444,19.2442,69.094,94.9161,negative
20.3131,2.3838,0.4463,0.4564,-6.377,-3.9695,37.287,230.014,negative
18.9434,2.3483,0.5336,-24.816,-7.7716,-1.8324,12.938,134.474,negative
30.3594,2.7033,0.3248,10.4975,-13.2944,5.16,0.2976,248.599,negative
21.5732,2.1222,0.7698,-1.8113,9.6718,0,2e-04,118.189,negative
45.2808,3.0927,0.1979,8.9519,-24.6513,-5.7971,3.4724,217.62,negative
34.313,2.7694,0.3895,11.8881,-26.385,9.2888,4.4274,191.113,negative
88.4638,3.444,0.2338,-45.0756,44.1096,19.3974,0.533,295.65,negative
26.3201,2.4099,0.4202,-32.1474,-18.1186,-10.5491,0.3082,262.888,negative
48.8261,2.8132,0.3105,35.9477,40.7527,-5.4943,8.2676,142.795,negative
18.7991,2.3829,0.5507,1.1589,-10.3469,9.4186,35.2698,165.139,negative
23.4563,2.5051,0.5188,7.9259,6.9172,5.2721,21.817,141.462,negative
92.6332,3.6898,0.2141,-20.7682,71.7015,14.4934,0.123,340.839,negative
49.0345,2.8379,0.305,-25.2715,29.7617,-5.9572,5.173,233.504,negative
19.2295,2.3655,0.5991,-10.422,-18.4222,8.9212,24.262,222.838,negative
94.1836,3.5029,0.2441,-19.7617,40.3463,-18.0331,2.957,310.397,negative
19.2296,2.1222,0.7547,1.8458,-7.5664,4.2152,74.6152,179.885,negative
43.7014,2.86,0.2747,-48.3086,24.9629,-2.6712,0.4341,197.124,negative
25.3012,2.5682,0.5568,-17.2506,-27.258,-14.7233,48.5567,228.125,negative
71.7681,3.6294,0.2033,27.6814,59.2579,-6.9685,5.254,283.419,negative
31.3318,2.6794,0.3222,18.3913,22.1769,18.9498,18.65,77.5384,negative
18.6774,2.3551,0.5077,22.6674,-4.1781,-6.7637,8.3828,179.516,negative
13.1551,2.4191,0.8495,-10.8994,-10.1658,10.5847,46.9567,97.3209,negative
20.5012,2.4249,0.4662,-23.6191,-14.3202,-9.2264,5.932,159.226,negative
24.8332,2.3784,0.6695,-12.3142,-10.9453,-4.0712,20.643,128.14,negative
96.5408,3.4348,0.1018,106.233,57.73,-22.0443,9.0346,210.203,negative
18.2899,2.4362,0.5165,14.9739,13.8627,10.3602,23.367,197.529,negative
23.1716,2.2742,0.6223,21.7069,20.1332,11.3888,30.652,125.416,negative
34.9922,2.9883,0.3225,6.2692,16.2665,12.0407,8.191,215.527,negative
70.1479,3.4283,0.1984,-5.4196,49.1044,-10.1769,8.2377,233.607,negative
29.5611,2.5587,0.3204,7.6545,-8.9151,-5.6478,23.721,118.679,negative
94.8427,4.1613,0.0837,97.0851,82.8087,-29.6453,3.2764,264.476,negative
71.6093,2.7551,0.3638,-31.573,-16.0592,-16.013,6.166,309.411,negative
48.5152,3.3116,0.1922,33.4214,18.4291,13.8125,0.6261,213.416,negative
80.7882,3.4713,0.1449,31.8274,70.9064,58.148,22.529,277.398,negative
27.1259,2.5653,0.3918,-13.1926,-16.2096,4.5179,21.073,99.2327,negative
19.7062,2.3589,0.477,12.2868,18.3755,-10.408,29.7652,177.847,negative
19.8584,2.6405,0.476,22.9476,15.8569,4.5488,20.1575,159.01,negative
32.392,2.8663,0.3905,34.5464,15.8798,6.632,7.136,217.28,negative
28.6991,2.6212,0.3469,13.4919,23.5966,-11.1086,21.0958,158.988,negative
41.2937,2.6942,0.3458,-35.2253,-30.0301,8.7423,5.153,174.052,negative
27.3361,2.2577,0.6022,14.4049,17.5536,-4.1332,19.4594,76.6494,negative
26.503,2.4914,0.4419,-33.6594,-14.4753,7.1181,30.148,99.3175,negative
70.217,3.1154,0.1947,-111.158,46.3781,11.8901,8.293,230.3,negative
21.843,2.2014,0.5786,-2.8651,15.3604,-9.4155,6.251,155.282,negative
12.591,2.1477,0.7046,14.998,0.9276,11.4311,29.7285,172.714,negative
46.3641,2.9763,0.3675,42.3198,31.0888,-10.1393,10.4919,209.684,negative
23.8241,2.2175,0.5939,24.9824,18.1984,-10.7838,0.572,162.121,negative
53.0403,2.8159,0.4125,41.2841,47.6989,11.2755,10.1148,237.736,negative
61.5098,3.0746,0.2131,19.0333,60.0375,-13.6801,9.437,229.416,negative
33.2252,2.5735,0.4619,-27.9605,-15.7714,-9.7642,15.71,76.5837,negative
24.8368,2.4571,0.3909,4.7521,17.2153,5.7761,6.437,161.127,negative
35.3335,2.6702,0.3974,28.1225,-17.0134,-10.1084,5.8315,194.634,negative
57.6389,2.9183,0.3186,34.1966,59.3038,18.4333,0.619,113.551,negative
20.8936,2.07,0.6809,0.2502,-4.9255,6.0936,53.587,43.9599,negative
87.0611,3.2249,0.2901,48.6755,-33.3573,-21.6704,1.5388,408.453,negative
87.02,2.634,0.4042,-101.12,59.0806,8.3743,2.8508,277.881,negative
138.085,3.9738,0.0803,-179.053,75.5048,31.2204,5.931,254.744,negative
39.163,2.3531,0.4967,37.3274,33.2677,16.9149,10.9465,242.224,negative
41.1027,2.5283,0.4,31.2249,20.7355,-9.7801,7.067,226.629,negative
23.6829,2.0512,0.7289,2.6669,-12.8175,1e-04,77.229,79.9193,negative
18.636,2.2923,0.6173,22.6966,10.6717,-5.4483,11.5884,209.775,negative
38.2407,2.73,0.3557,-42.045,-20.474,7.3276,3.9659,203.657,negative
33.7959,2.567,0.3821,15.7147,22.9081,-4.5372,27.8917,181.831,negative
46.7637,2.7392,0.2753,-20.3305,-34.7392,-8.7253,2.0311,175.065,negative
23.4645,2.4116,0.4186,10.901,12.7104,10.5489,33.041,44.4753,negative
25.9826,2.6556,0.4243,15.9402,8.8205,7.689,4.752,94.0805,negative
22.9006,2.6232,0.4833,16.6679,12.9589,-8.2808,11.7582,138.647,negative
29.4437,2.7271,0.3824,9.5314,20.6289,9.2319,20.244,87.6333,negative
70.4372,2.9292,0.4909,-63.3836,-72.3311,17.5967,0.875,317.562,negative
77.4178,3.1074,0.1773,-163.214,71.5944,17.2717,1.357,258.131,negative
79.2821,3.1173,0.2756,-17.0897,-29.9275,-12.9796,5.16,324.141,negative
85.6145,3.2367,0.2186,87.5353,85.5687,-6.1278,1.57,243.295,negative
30.694,2.617,0.285,-6.887,20.2385,19.8442,37.1267,127.82,negative
37.5494,2.6253,0.372,26.6471,30.6792,-2.2054,8.782,182.141,negative
20.0833,2.3627,0.4772,12.2698,18.2534,10.7756,20.6196,96.7668,negative
21.0167,2.3541,0.677,22.0759,13.7412,-0.9055,9.3744,180.579,negative
12.6472,2.0065,0.7094,-15.5719,7.6167,11.0509,5.88,171.3,negative
82.9688,3.5263,0.1238,15.5443,69.876,-20.9311,14.1164,204.233,negative
36.8698,2.7288,0.3361,38.1599,30.7423,8.1883,4.412,146.661,negative
26.8487,2.48,0.4073,-9.7153,-10.7173,4.161,11.235,159.082,negative
51.6785,3.0092,0.184,26.7409,37.5168,12.1553,1.8934,236.85,negative
43.2557,2.5205,0.3831,-63.8415,16.1869,-6.1091,9.697,299.406,negative
23.7871,2.3253,0.5012,-24.0771,-14.5591,9.0712,4.575,107.02,negative
23.1262,2.608,0.3896,-6.5245,-12.303,-13.8577,16.232,84.9105,negative
27.3505,2.3212,0.4487,21.1833,13.7308,8.0624,15.7217,170.12,negative
15.5071,2.3385,0.6422,1.4462,2.6585,8.4352,77.7643,149.374,negative
20.1958,2.1287,0.7509,3.5491,-11.1057,-5.4224,17.9072,137.714,negative
63.1196,3.3687,0.1823,46.2564,59.8515,14.7941,6.423,314.41,negative
18.5136,2.5334,0.5505,22.2255,8.0834,-14.1437,11.74,161.406,negative
18.6133,2.3054,0.6089,20.7083,12.7382,2.9013,9.438,179.16,negative
20.2001,2.5434,0.5694,16.7214,17.6908,-14.6188,5.736,148.227,negative
29.2873,2.4005,0.5288,38.0135,9.9818,6.042,12.5354,166.636,negative
39.938,2.5152,0.3481,27.506,23.8404,13.9186,14.4579,113.943,negative
19.6147,2.0881,0.7347,1.2375,-7.0857,-4.8478,29.2598,236.766,negative
52.9024,3.1956,0.2645,17.9581,51.0997,8.8946,4.4386,138.361,negative
57.1182,3.2369,0.1941,43.8639,59.8664,-15.5018,19.89,237.713,negative
26.564,2.3909,0.435,19.6882,-15.1212,1.8099,37.7264,178.868,negative
26.6212,2.5257,0.4292,-18.4033,-12.248,15.8738,44.407,198.768,negative
16.0411,2.2999,0.8521,-2.9404,-7.9366,-6.1496,62.18,203.754,negative
109.32,4.3035,0.0795,-64.9838,78.7445,35.7266,1.102,275.318,negative
50.1709,2.9859,0.2211,-10.8439,-50.4617,-8.8212,47.392,198.364,negative
68.2261,2.6522,0.4053,-48.6004,20.9658,31.5966,54.509,175.194,negative
56.5206,3.3015,0.1728,37.5944,32.893,-17.3517,2.379,234.512,negative
27.4278,2.7555,0.3916,-13.2997,19.1969,5.4596,3.597,255.342,negative
36.7372,2.5871,0.4398,27.5738,37.0206,-2.9455,27.593,190.35,negative
68.2982,2.8918,0.2694,71.3189,41.3572,12.6148,6.3982,288.958,negative
19.6229,2.5179,0.349,16.3392,11.422,8.841,10.1102,76.8999,negative
22.0837,2.1732,0.5638,-22.6056,-18.8925,10.7376,14.4397,172.572,negative
82.1714,3.6494,0.1424,62.5564,63.3321,50.38,1.7505,279.018,negative
25.0822,2.5775,0.5212,21.727,-17.8951,-7.3121,6.219,180.699,negative
35.1926,3.2262,0.221,23.6958,27.381,20.9731,10.685,84.5853,negative
36.9465,2.8293,0.317,-10.664,-19.7029,-15.5974,10.9128,199.445,negative
57.9074,2.9365,0.3866,-17.9499,-47.5956,-31.5711,10.159,305.255,negative
23.6678,2.1629,0.7148,0,-1e-04,-10.8913,81.1385,168.663,negative
27.0994,2.4969,0.4841,8.453,15.2155,7.4016,1.5977,145.424,negative
28.2302,2.8132,0.3859,24.8857,20.802,17.6662,7.4795,146.09,negative
79.3831,2.7427,0.3436,35.3588,78.7654,7.6861,9.4384,221.48,negative
78.8325,3.654,0.1735,-52.4575,71.395,-21.2811,2.762,288.565,negative
35.5418,2.94,0.279,16.6808,13.377,-8.7971,27.4184,155.091,negative
13.3286,2.1945,0.7923,14.3543,4.3614,11.7594,76.331,189.484,negative
34.8904,2.7243,0.3472,31.0558,31.9063,9.6898,10.5513,103.707,negative
36.0465,2.7903,0.2917,-14.9419,18.6392,-13.8596,1.9542,104.142,negative
26.8454,2.5296,0.4284,18.5377,-10.6566,8.3678,17.533,173.458,negative
23.6729,2.2,0.7634,0,0,16.4525,47.7751,154.638,negative
34.2078,2.5521,0.3843,-50.8447,18.6473,-6.9135,6.6964,132.384,negative
130.346,3.5863,0.1348,-94.0671,88.7359,-18.1384,6.999,228.298,negative
31.2984,2.7987,0.372,-0.2935,15.5327,11.3887,8.988,211.217,negative
33.4718,2.5617,0.2743,5.0768,21.8971,12.1541,0.6027,229.513,negative
47.8357,3.3922,0.2562,19.2355,37.4746,-8.7009,0.468,215.892,negative
31.0015,2.5682,0.3459,42.3612,16.1316,-8.967,8.767,119.08,negative
55.7546,3.1534,0.2705,-76.1022,45.9467,14.3961,3.628,285.788,negative
37.1898,2.9759,0.3224,-13.3445,-6.6957,-7.5508,7.0604,170.414,negative
60.6745,3.1984,0.2001,-1.6209,64.9926,-14.3242,18.082,108.385,negative
13.0451,2.1319,0.7601,14.0221,-5.3863,10.2706,81.2793,136.507,negative
35.648,2.673,0.3864,53.2289,-17.7458,7.3992,5.014,212.108,negative
50.2888,2.8407,0.3766,39.0495,44.8403,8.2418,39.0638,267.019,negative
28.1635,2.42,0.4259,-17.9803,-13.7842,-8.3405,17.1252,248.03,negative
31.3812,2.637,0.3691,29.2412,24.9286,10.5468,9.9904,164.816,negative
21.9153,2.4914,0.5774,2.9631,-15.3943,-9.7413,16.1307,186.619,negative
22.6157,2.2788,0.5789,17.0142,10.1953,9.062,34.5976,178.035,negative
40.9872,2.7147,0.3259,-24.6696,-26.6872,-11.6003,0.0821,231.651,negative
