At3,At8,At9,At10,Class
2.1319,10.2706,81.2793,136.507,negative
2.673,7.3992,5.014,212.108,negative
2.8407,8.2418,39.0638,267.019,negative
2.42,-8.3405,17.1252,248.03,negative
2.637,10.5468,9.9904,164.816,negative
2.4914,-9.7413,16.1307,186.619,negative
2.2788,9.062,34.5976,178.035,negative
2.7147,-11.6003,0.0821,231.651,negative
2.4401,-20.4713,64.5349,143.721,negative
2.8351,26.5948,3.9914,334.944,negative
2.7455,7.6692,37.9035,202.109,negative
2.1599,0,61.216,237.147,negative
3.1119,-11.7257,8.372,277,negative
2.9146,-17.5093,2.1651,225.079,negative
2.5971,-7.1182,41.0922,212.261,negative
2.1351,-7.2198,32.861,251.47,negative
2.3473,-13.202,45.299,244.401,negative
2.1569,11.4747,31.776,172.725,negative
2.5916,6.3935,56.2862,24.4249,negative
2.8058,11.4571,4.6368,295.183,negative
2.3075,14.2434,51.0269,226.682,negative
2.5809,10.9802,1.472,169.177,negative
3.3729,-26.1526,3.5171,337.57,negative
3.0086,-16.0253,13.0282,193.971,negative
3.7121,-13.0858,5.7611,228,negative
2.7903,10.8267,24.196,123.845,negative
2.8382,-11.3684,2.939,195.604,negative
2.6599,-15.4645,7.651,299.782,negative
2.0881,6.1568,24.5335,141.78,negative
4.0213,15.3498,0.6513,264.63,negative
2.6599,-8.8878,2.8753,139.923,negative
2.2,11.2238,18.3994,221.305,negative
2.9809,-9.6304,8.915,91.0665,negative
2.2822,-6.0106,27.282,133.77,negative
2.4713,-7.9248,3.1678,119.874,negative
2.854,7.6006,27.696,260.092,negative
2.8573,11.0801,16.8734,272.352,negative
3.1915,20.2932,18.3709,126.665,negative
2.6508,9.8838,1.338,160.99,negative
2.2041,9.6854,21.49,108.234,negative
2.2467,-10.9517,16.7394,77.5018,negative
3.0465,5.8314,14.874,179.055,negative
2.8156,21.1059,30.825,117.54,negative
2.5955,-15.253,81.7955,89.9973,negative
2.2553,-1.9347,79.283,122.258,negative
3.853,29.265,0.983,161.938,negative
3.6719,30.2453,6.811,283.679,negative
2.0273,5.8563,23.962,84.7853,negative
3.1546,17.3529,3.131,183.871,negative
3.4572,25.5367,11.476,242.005,negative
2.7408,8.8217,5.5742,172.991,negative
3.528,17.3942,2.433,173.885,negative
3.1908,14.3367,5.2373,182.452,negative
2.9309,-10.3543,11.9427,181.511,negative
2.8837,-14.9461,69.0844,37.6417,negative
3.6457,28.822,4.034,253.121,negative
3.7361,-6.4359,1.932,275.424,negative
3.0137,11.9947,11.117,177.301,negative
3.0654,-6.557,5.7949,227.657,negative
2.5453,-7.8812,47.847,193.412,negative
2.5289,-10.8676,1.318,199.388,negative
4.2401,-16.0677,2.931,333.991,negative
2.3304,-7.3755,9.3001,102.422,negative
2.4057,-9.7223,21.175,163.808,negative
3.2394,-4.8831,3.4835,293.046,negative
2.2967,4.454,17.392,196.769,negative
2.0273,-8.8582,66.733,131.543,negative
2.6946,12.6059,6.303,243.653,negative
3.1101,14.1619,21.156,189.873,negative
3.328,-5.0639,7.0973,226.194,negative
3.4263,49.1951,22.7735,221.971,negative
4.4451,-43.16,2.9341,257.85,negative
3.1002,-9.1016,23.4123,69.8538,negative
2.7392,5.3509,4.6236,267.363,negative
2.3636,7.7898,62.452,170.972,negative
2.9731,15.2288,1.197,242.81,negative
2.6469,-19.8829,23.0914,259.555,negative
3.0312,-11.2161,1.2986,232.56,negative
2.702,7.8242,41.559,124.563,negative
3.4586,18.4844,0.146,315.008,negative
2.4742,-15.3124,44.799,56.6157,negative
2.6721,16.6606,9.203,78.6901,negative
2.4108,5.7839,58.2819,192.35,negative
2.5629,-8.0966,56.148,73.9966,negative
2.5315,-9.2681,25.1126,155.765,negative
2.7536,-8.3732,10.25,165.614,negative
2.8162,-8.7065,6.1626,79.0171,negative
2.0774,11.1366,21.21,228.697,negative
2.7181,-10.5612,56.785,131.205,negative
3.0243,-11.1705,8.986,261.066,negative
2.7497,5.2032,8.974,86.0026,negative
2.382,9.1073,10.896,207.304,negative
2.2856,-6.5963,35.7431,125.86,negative
3.5398,-10.9973,3.737,233.673,negative
2.382,6.3507,18.0235,190.144,negative
2.7189,-8.7051,8.262,184.267,negative
3.0086,-21.9605,13.377,309.814,negative
2.2833,3.2946,89.7323,89.1692,negative
2.499,-5.9025,89.9535,123.945,negative
2.7945,-9.2374,1.8977,148.198,negative
2.7135,-10.674,18.6544,136.253,negative
3.4298,14.1694,2.628,337.462,negative
2.2292,-5.8789,68.5155,71.3941,negative
2.2455,6.4114,23.936,110.033,negative
2.3627,1.8392,19.5461,145.109,negative
2.4949,7.953,15.096,101.912,negative
2.7292,14.9905,21.6256,195.583,negative
2.6518,14.1454,48.493,150.95,negative
3.1064,-21.9829,6.1306,238.417,negative
2.6299,-13.1891,7.038,129.592,negative
3.742,16.3865,1.687,200.465,negative
2.179,-6.0185,3.5463,208.628,negative
2.5145,-3.2959,42.108,85.2292,negative
2.6212,3.1691,3.1526,221.526,negative
2.3802,7.092,0.7494,204.643,negative
3.0013,17.4248,8.691,185.927,negative
2.7694,-14.7688,2.646,186.887,negative
2.3128,5.0771,19.3573,145.145,negative
3.0527,-24.542,17.086,271.141,negative
2.9172,-8.8082,2.5772,194.185,negative
3.0212,-25.5749,38.976,187.149,negative
2.1818,-13.4793,56.732,226.456,negative
2.0986,5.5067,70.3421,218.094,negative
3.0434,-8.6808,18.3976,146.372,negative
2.8142,-19.2893,7.886,215.599,negative
3.63,-23.0369,9.612,328.604,negative
2.3945,-13.8429,15.4009,207.913,negative
3.3115,-25.5727,5.185,318.982,negative
3.0263,15.2095,5.5932,309.468,negative
2.2648,-4.5298,78.1246,114.414,negative
2.4322,4.5549,33.344,146.562,negative
2.3243,6.449,4.875,239.226,negative
3.3073,15.4044,1.3107,237.622,negative
3.6349,26.0972,9.4551,224.235,negative
3.0092,-9.0349,6.121,123.831,negative
3.7525,13.4314,0.035,263.59,negative
2.7352,19.8557,10.506,133.345,negative
2.3444,7.8267,9.323,178.204,negative
3.9898,12.3989,3.0278,253.311,negative
3.2475,11.7364,4.366,277.076,negative
2.8774,-23.1875,7.2099,158.941,negative
2.1319,9.177,66.374,154.086,negative
3.293,-12.9949,6.85,240.119,negative
2.4495,-12.8798,9.393,93.9195,negative
2.7962,-12.9368,15.638,113.718,negative
2.9894,11.84,6.159,256.009,negative
2.9031,-12.3309,4.9132,133.565,negative
3.3256,-17.4561,3.174,235.107,negative
2.7701,-11.9716,11.5874,195.272,negative
2.6042,8.8932,5.3844,180.055,negative
2.8876,12.4266,19.187,208.484,negative
2.3865,-9.9932,15.312,166.529,negative
2.4771,-12.7504,39.8253,75.9838,negative
2.596,10.1302,9.868,128.034,negative
2.5051,-9.9256,0.085,170.775,negative
2.3181,-9.4179,60.5491,26.0889,negative
3.0959,-20.8974,9.5897,279.075,negative
2.8873,12.201,36.8773,49.882,negative
3.071,-14.1066,9.0883,230.897,negative
3.7968,-17.422,2.555,256.515,negative
2.3473,10.7925,35.801,160.436,negative
2.4556,-12.6656,13.729,159.411,negative
2.3522,-4.0054,35.427,155.95,negative
2.6566,-17.9981,12.3195,206.939,negative
3.1921,-12.8237,2.661,373.445,negative
3.7798,-11.7304,1.3536,288.764,negative
2.9865,10.0273,8.724,174.955,negative
2.9474,-16.7628,14.5122,102.807,negative
2.4048,-6.5633,9.2572,138.538,negative
4.0443,18.9853,3.7039,198.406,negative
3.2015,-6.508,0.857,271.063,negative
2.8442,-15.821,61.5552,124.957,negative
2.6527,-11.3247,34.613,168.147,negative
2.9248,-11.5951,4.324,137.016,negative
3.1524,21.4538,0.36,322.166,negative
2.953,17.8465,47.7302,81.4037,negative
3.2543,12.1678,10.649,198.327,negative
2.4893,8.5961,55.7262,103.012,negative
3.3511,29.5555,10.34,188.939,negative
2.7024,11.451,4.2637,231.15,negative
3.07,10.4226,3.4,195.922,negative
2.1688,11.8166,80.3533,218.84,negative
2.7435,-14.6256,10.618,124.78,negative
2.6758,8.6501,11.018,193.054,negative
3.1161,-5.8631,3.361,166.899,negative
3.1174,16.1308,2.6399,144.71,negative
2.5484,-8.6914,4.286,209.891,negative
3.0461,-12.4618,12.842,169.65,negative
2.6866,-4.7993,9.097,190.807,negative
2.404,11.1425,58.7535,188.468,negative
3.3438,13.5603,7.119,283.268,negative
2.2601,9.74,16.7407,182.889,negative
3.1391,16.2177,13.285,247.465,negative
3.5455,18.2497,3.186,251.291,negative
2.3865,8.6005,34.6822,204.302,negative
2.8085,-14.762,1.695,273.085,negative
2.2923,8.6672,63.8216,190.409,negative
4.2992,-63.802,8.6871,174.871,negative
2.6857,5.4989,8.4913,176.372,negative
3.321,-4.1837,9.428,243.375,negative
2.8516,-11.5187,0.7406,262.22,negative
2.6599,-3.1725,0.9412,237.867,negative
2.6026,-13.3947,14.0812,215.501,negative
2.0434,-5.9667,24.743,113.793,negative
2.1287,-11.6734,8.886,123.191,negative
3.5497,-17.7328,8.3983,238.259,negative
2.5781,7.6051,9.141,186.334,negative
2.4778,-14.3596,23.914,233.308,negative
2.8834,13.4955,67.903,257.241,negative
2.641,4.0614,19.1106,178.983,negative
2.3953,-9.8304,22.3269,85.2293,negative
2.9413,7.1436,8.2426,220.549,negative
2.3674,-10.3244,6.211,182.619,negative
2.3608,-8.4259,5.203,191.337,negative
2.723,7.0796,9.0544,273.848,negative
3.3245,-16.5999,3.9509,243.299,negative
2.357,-5.0432,67.7358,139.591,negative
2.6937,-8.06,13.812,206.123,negative
3.2171,20.6047,0.7341,338.055,negative
2.5843,6.0211,4.565,160.43,negative
2.934,19.2893,79.959,23.2363,negative
2.6915,-11.6439,24.191,148.568,negative
3.2507,-15.1993,5.6357,190.942,negative
2.7239,-4.9206,22.241,123.806,negative
3.5101,10.9488,0.0323,327.064,negative
2.9841,17.9882,5.18,251.602,negative
2.4216,7.1902,18.5462,214.975,negative
3.044,17.4828,25.394,117.962,negative
2.8882,9.0485,1.0624,205.399,negative
2.586,7.1545,15.0753,142.12,negative
2.723,-9.8231,6.0359,162.968,negative
2.2455,-3.7785,18.537,194.358,negative
2.9206,16.3826,8.3799,211.69,negative
2.7668,-13.2302,11.409,137.124,negative
2.8873,18.1371,9.383,212.222,negative
2.6069,-11.7835,5.9374,183.554,negative
2.6415,16.828,17.2162,279.399,negative
2.6464,9.0194,10.4419,198.015,negative
2.5224,15.2294,11.766,265.93,negative
2.3118,7.8709,31.951,98.5724,negative
3.0004,19.1536,5.528,164.086,negative
2.7675,-9.1615,15.2609,81.9486,negative
2.4456,7.1707,17.466,136.065,negative
2.6474,-11.3257,19.6343,154.066,negative
4.1952,28.7095,0.3,298.697,negative
2.4749,-12.5063,4.829,199.522,negative
2.4005,4.1735,72.391,120.73,negative
3.6718,-15.9332,4.841,226.351,negative
3.8699,-13.12,0.211,72.582,negative
2.317,9.8917,11.7823,116.856,negative
3.3144,-12.8838,8.7949,154.341,negative
2.3096,-3.9199,25.804,167.898,negative
2.5502,-1.7166,0.6419,140.188,negative
2.6942,-8.3245,9.3139,213.371,negative
2.5752,6.3471,19.267,147.791,negative
2.8768,-13.8102,34.644,92.012,negative
2.8179,10,29.746,85.5765,negative
2.5276,11.0575,62.975,167.615,negative
2.9287,-7.1731,22.732,181.272,negative
2.8235,7.8428,0.583,187.046,negative
2.9405,-11.0834,3.4588,119.997,negative
2.4836,-12.5134,24.26,132.917,negative
2.1945,-8.0787,19.242,142.68,negative
2.3979,-5.2053,8.6808,134.782,negative
3.1838,14.7843,0.5805,354.892,negative
3.2695,15.7291,1.851,326.515,negative
2.6646,7.5244,9.5021,86.2246,negative
3.2131,20.218,9.4355,282.022,negative
2.7255,-13.1407,12.3224,215.724,negative
3.2168,-9.7957,4.233,253.606,negative
3.167,-23.0421,0.0787,330.463,negative
3.0943,13.6707,7.1492,197.201,negative
2.8347,9.673,1.57,208.832,negative
2.8404,-5.0995,21.696,173.343,negative
2.1717,11.1924,15.671,238.572,negative
2.5849,-9.2827,16.2105,139.812,negative
2.3617,-10.8657,41.3192,177.506,negative
3.1149,20.3149,38.817,196.181,negative
2.1658,-5.2942,28.6298,166.603,negative
2.6064,16.6914,20.656,150.146,negative
2.4448,10.2465,30.194,181.687,negative
3.0292,7.0632,8.831,216.123,negative
2.9408,9.1471,1.0866,234.332,negative
3.2232,-17.2754,2.562,103.858,negative
3.1263,12.8509,5.3918,228.839,negative
3.4278,11.9627,1.6337,270.772,negative
2.6314,7.2448,16.8825,93.1668,negative
2.5205,-5.5457,12.21,212.898,negative
2.2695,-9.3782,12.169,139.725,negative
3.2549,5.7091,4.4339,229.086,negative
2.6857,13.0436,25.199,62.981,negative
2.9474,21.1451,4.6616,219.963,negative
2.29,7.9173,10.8031,54.6152,negative
3.2648,10.9651,0.853,241.374,negative
2.2989,1.9651,7.817,231.201,negative
2.6946,-13.4235,5.055,288.892,negative
2.7882,9.4878,4.582,197.56,negative
2.5011,-8.5969,35.821,61.3409,negative
2.4133,13.6194,34.0936,115.582,negative
3.083,5.6906,23.884,120.316,negative
3.8661,20.5386,3.201,219.342,negative
2.8859,-12.8799,3.9627,114.525,negative
3.0107,18.484,16.037,125.595,negative
2.3118,8.1713,26.733,132.136,negative
3.2921,-10.6512,4.63,233.579,negative
3.0674,-12.0748,3.348,336.62,negative
2.9511,-14.1832,20.518,233.833,negative
3.7389,18.4839,1.2109,315.243,negative
2.3054,10.8896,17.478,173.991,negative
2.4487,7.0998,7.8731,219.853,negative
2.6201,8.9579,4.1,140.794,negative
2.1055,10.9106,69.383,194.141,negative
2.3701,14.897,30.845,205.247,negative
2.6299,11.5711,56.523,53.5987,negative
2.3464,10.4878,22.0158,134.089,negative
2.7324,-11.9559,18.7586,160.018,negative
2.1123,-5.7639,70.14,138.836,negative
2.7697,-20.6997,3.827,157.37,negative
2.8779,17.7093,12.098,255.46,negative
2.3274,10.3696,1.493,149.654,negative
2.5403,-5.8939,0.0276,155.316,negative
3.4371,13.7119,8.174,167.285,negative
2.8692,-8.9065,4.6718,194.419,negative
2.9738,-17.3874,1.861,260.741,negative
2.2833,-8.357,10.6062,213.579,negative
3.1144,9.7364,27.354,95.8773,negative
2.1446,1e-04,5.2051,286.396,negative
2.638,-15.0399,5.397,220.885,negative
2.1319,5.8024,7.414,100.548,negative
2.4935,4.6528,44.3455,133.272,negative
3.276,-12.6656,10.1168,214.872,negative
2.5826,11.6509,12.4588,225.281,negative
3.3188,18.252,6.118,334.597,negative
2.1732,7.7792,27.583,189.783,negative
2.5017,2.3384,5.515,184.565,negative
3.0308,15.1545,3.919,227.332,negative
2.4541,7.7679,8.976,219.284,negative
2.5384,11.4659,2.3935,88.3223,negative
2.7139,8.5649,15.3487,279.069,negative
2.8591,-16.2964,32.5233,121.915,negative
2.4108,-10.1412,43.561,99.4016,negative
3.1635,19.7497,13.0285,265.334,negative
2.5045,-9.9981,16.42,209.194,negative
2.4786,-8.2076,8.947,129.518,negative
2.2553,5.0535,75.0613,202.863,negative
2.6955,-10.0069,19.4898,121.798,negative
2.5664,-14.6589,35.99,134.778,negative
3.5849,12.0307,0.3485,254.455,negative
2.4676,-16.1105,25.505,285.696,negative
2.2405,-4.0671,48.5893,119.225,negative
3.2464,-27.8132,3.499,297.614,negative
3.1392,28.5505,0.834,244.819,negative
3.4214,13.6157,0.109,229.045,negative
2.4232,12.1709,59.4506,158.947,negative
3.033,15.1188,7.705,268.733,negative
2.4014,10.2506,25.883,187.847,negative
2.1917,11.9001,10.7959,182.91,negative
2.3971,-8.6905,6.0457,183.495,negative
2.5723,-8.2073,47.559,102.779,negative
2.4864,14.8348,40.4341,137.81,negative
2.8993,-18.4181,5.806,285.14,negative
2.7792,6.7951,10.2947,141.498,negative
2.6175,-13.944,75.1784,78.8644,negative
3.1011,19.3509,13.807,232.74,negative
3.2911,17.6717,4.177,227.323,negative
2.3598,8.2219,83.7969,63.9129,negative
3.7994,27.5655,6.69,263.173,negative
2.8309,24.8297,15.135,313.443,negative
2.723,-19.487,77.1166,173.218,negative
2.5982,11.8212,5.565,171.184,negative
2.8564,34.1382,26.4137,197.957,negative
3.2003,-21.3093,6.7129,185.06,negative
2.7226,14.3522,17.709,196.225,negative
3.0202,-25.8871,0.0345,67.9435,negative
2.2672,9.4048,49.52,78.8784,negative
2.2718,10.0476,37.1081,181.296,negative
3.8212,-25.8039,2.17,373.103,negative
2.953,24.8371,4.825,266.665,negative
2.8132,-11.2757,8.477,194.475,negative
2.5763,8.6137,16.948,175.412,negative
2.7638,6.3876,6.259,206.543,negative
2.404,-11.7654,3.2586,229.629,negative
3.0058,15.9072,1.23,192.577,negative
2.5922,-8.9685,23.115,178.094,negative
3.3583,19.0983,4.358,297.014,negative
2.3355,-6.3086,37.4068,106.041,negative
2.7415,13.7095,19.0193,168.601,negative
2.7131,14.9383,13.2274,89.1136,negative
2.8606,-14.3722,5.164,265.753,negative
3.0544,-6.5326,10.098,187.362,negative
4.2878,8.1705,1.9326,292.894,negative
2.7408,-14.058,36.3065,198.109,negative
2.9312,-32.2424,28.508,180.939,negative
2.3551,-3.5992,9.7478,50.9291,negative
2.8899,-5.7697,3.915,266.534,negative
3.6873,-21.5674,5.761,166.709,negative
3.7862,-14.8294,3.3724,379.671,negative
2.3473,-12.5678,7.211,126.849,negative
2.5384,16.1308,31.805,142.002,negative
2.3793,4.1795,5.534,220.734,negative
3.6816,-19.5684,2.2059,303.754,negative
2.8525,14.1978,1.4663,262.124,negative
2.8287,10.5076,3.6622,200.644,negative
2.5514,2.2923,63.9721,129.362,negative
3.1765,-6.9219,30.76,189.635,negative
2.2856,6.3487,50.6366,40.0383,negative
3.5602,-9.8135,1.5563,345.29,negative
3.0133,-11.6603,1.4241,209.889,negative
3.3406,-16.4539,6.479,298.592,negative
2.1156,5.5408,33.3381,188.921,negative
2.2443,7.7526,15.651,174.136,negative
2.6762,-15.6132,17.999,169.105,negative
2.5092,8.2137,31.6319,118.559,negative
2.5866,13.2177,3.3842,261.617,negative
3.6743,19.9062,3.6974,242.699,negative
2.7616,-3.9537,8.5297,266.917,negative
2.8319,10.9994,39.2593,186.727,negative
3.1774,-7.1838,5.926,179.803,negative
2.4401,7.2557,18.1924,181.397,negative
2.5359,15.5201,15.148,192.916,negative
2.1477,-11.7508,47.2228,124.216,negative
2.4487,11.1545,35.72,113.426,negative
2.5496,16.2803,30.327,222.339,negative
2.6803,10.0957,6.021,191.946,negative
2.943,6.5899,12.026,306.025,negative
2.0663,6.0559,33.539,154.681,negative
3.5354,-8.5273,0.8713,283.766,negative
2.4624,11.7626,18.0262,173.904,negative
2.3997,12.2096,69.8177,186.95,negative
2.8896,7.8871,2.701,219.142,negative
2.642,4.0448,4.4298,131.81,negative
2.6201,-11.0039,0.598,169.314,negative
3.3017,29.1933,2.271,246.465,negative
2.6498,-3.1469,10.206,171.726,negative
3.2717,-12.1815,39.8357,86.0558,negative
2.1903,4.5066,0.244,129.236,negative
2.9423,-17.81,15.151,274.292,negative
3.683,-11.7295,5.627,309.746,negative
2.5569,13.6383,11.2109,133.319,negative
2.1508,-6.2284,49.707,167.443,negative
2.827,-12.6999,31.6682,151.889,negative
2.8479,14.3384,11.7922,129.98,negative
2.9151,8.6163,10.4927,223.697,negative
2.3674,7.7081,35.9057,160.38,negative
2.6556,-18.4285,15.8702,236.856,negative
2.5065,-11.6417,34.405,189.145,negative
2.5459,17.2912,72.654,120.608,negative
2.1644,-4.4997,77.35,230.022,negative
3.861,-18.9664,0.7859,249.506,negative
3.2968,14.7953,1.42,293.528,negative
2.1658,11.7179,9.2006,182.865,negative
2.683,21.47,31.498,92.534,negative
2.7054,-7.3072,6.594,224.921,negative
2.8274,-13.0204,5.3213,155.295,negative
4.1202,-6.6098,0.2545,299.367,negative
2.5988,18.3016,20.441,80.6911,negative
2.2945,-10.5958,30.8438,186.608,negative
3.3945,7.4598,10.6904,195.724,negative
2.6222,4.3855,15.0428,269.481,negative
2.7486,5.796,2.809,251.223,negative
2.4464,-5.5073,40.0066,125.103,negative
2.692,-13.4571,1.8847,162.441,negative
3.4371,16.3146,4.1632,231.966,negative
3.4318,11.4617,1.621,218.27,negative
3.2945,22.798,0.908,391.912,negative
3.7156,-17.3348,0.604,335.745,negative
2.0663,9.3349,28.267,29.4987,negative
2.3385,-5.2469,24.6377,228.76,negative
2.3086,15.8197,63.4398,211.318,negative
2.1414,5.6379,6.661,179.298,negative
2.3766,8.5167,16.73,238.833,negative
2.1569,-10.8258,14.6097,196.169,negative
2.433,6.4762,39.092,164.469,negative
2.6632,13.4803,2.6291,163.381,negative
2.5775,-10.415,1.8023,172.03,negative
3.5391,20.2622,3.5017,260.422,negative
2.5971,-11.899,9.1961,143.43,negative
2.7105,-15.8383,80.473,65.16,negative
3.3273,-14.4238,6.397,166.396,negative
2.7352,6.8482,49.667,209.13,negative
2.6091,-7.8515,3.8476,81.8432,negative
2.8567,-15.148,9.37,170.193,negative
2.636,8.5924,1.092,186.807,negative
3.4962,-22.5822,53.4211,62.528,negative
2.9266,9.3901,20.5187,159.024,negative
2.8748,-18.1396,8.0884,254.084,negative
2.567,-7.7853,1.1708,244.602,negative
2.8552,8.3062,30.4393,116.741,negative
2.7412,-15.4714,0.2816,220.423,negative
3.1237,-20.4701,2.1911,269.566,negative
2.4814,-10.0886,27.3402,207.87,negative
3.2602,17.9494,15.75,162.036,negative
3.0451,10.5359,3.0159,256.056,negative
3.1302,8.2813,6.997,204.724,negative
2.4472,10.7868,30.8451,269.021,negative
3.0869,13.2551,6.8749,149.3,negative
2.7616,8.6056,37.555,68.2,negative
3.3567,-12.7082,5.245,199.55,negative
3.5947,-3.0847,0.6868,337.138,negative
3.031,9.4312,14.976,220.277,negative
2.1414,-1e-04,51.816,198.319,negative
2.7164,-14.2864,46.068,144.821,negative
3.1834,-9.5688,4.251,255.654,negative
3.6657,-9.4736,3.667,337.885,negative
2.7668,18.6666,33.509,170.349,negative
2.608,2.8329,64.95,148.504,negative
2.8021,-8.975,27.3043,89.7217,negative
2.3953,-9.6232,60.543,163.281,negative
2.6642,-12.1317,8.041,179.109,negative
3.3346,-20.9246,2.673,187.199,negative
2.638,11.4392,7.337,61.5099,negative
2.3589,4.5282,44.0434,110.704,negative
2.4594,8.2183,3.896,209.442,negative
3.3037,-15.5874,2.594,204.329,negative
2.6439,10.8962,10.742,156.387,negative
2.8811,7.0878,3.3282,203.344,negative
3.1793,10.1686,8.0926,189.243,negative
2.9077,-11.3944,5.0667,220.885,negative
2.4518,11.7974,4.1807,181.842,negative
3.1534,-28.2896,12.2293,244.394,negative
2.4735,-3.8469,6.736,166.044,negative
2.3149,4.0683,33.4353,47.4001,negative
3.0803,-6.1321,9.4008,230.392,negative
2.1156,-11.5702,77.476,227.178,negative
2.3444,10.7245,34.0559,74.4097,negative
2.6637,7.1258,8.1501,252.15,negative
2.7097,15.6911,12.833,140.745,negative
